candle_idx,date,pattern,c1_open,c1_close,c2_open,c2_close,c3_open,c3_close,pattern_high,pattern_low,next_high,next_low,outcome
365,2025-04-01,1-1-3 Bearish Reversal,5977.75,6011.25,5952.0,5923.5,5851.0,5760.0,6112.25,5754.25,5653.5,5413.0,Broke Low
366,2025-04-02,1-2-3 Bearish Reversal,5952.0,5923.5,5851.0,5760.0,5631.0,5435.75,6112.25,5413.0,5625.5,5206.0,Broke Low
367,2025-04-03,1-3-3 Bearish Reversal,5851.0,5760.0,5631.0,5435.75,5281.5,5457.0,5879.5,5206.0,5644.25,5279.5,Broke None
368,2025-04-04,1-1-3 Bearish Reversal,5631.0,5435.75,5281.5,5457.0,5611.0,5351.25,5653.5,5206.0,5859.0,5319.0,Broke High
369,2025-04-07,1-1-3 Bullish Reversal,5281.5,5457.0,5611.0,5351.25,5322.0,5852.5,5859.0,5206.0,5728.0,5485.75,Broke None
370,2025-04-08,2-3-1 Bullish Reversal,5611.0,5351.25,5322.0,5852.5,5714.5,5643.5,5859.0,5279.5,5757.25,5590.5,Broke None
371,2025-04-09,3-1-1 Bearish Reversal,5322.0,5852.5,5714.5,5643.5,5620.25,5734.75,5859.0,5319.0,5835.5,5730.0,Broke None
372,2025-04-10,1-3-1 Bullish Reversal,5714.5,5643.5,5620.25,5734.75,5832.25,5771.25,5835.5,5485.75,5824.0,5758.5,Broke None
373,2025-04-11,3-2-1 Bullish Reversal,5620.25,5734.75,5832.25,5771.25,5788.25,5764.5,5835.5,5590.5,5740.0,5590.0,Broke Low
374,2025-04-14,3-1-3 Bearish Reversal,5832.25,5771.25,5788.25,5764.5,5706.25,5638.5,5835.5,5590.0,5698.5,5624.5,Broke None
375,2025-04-15,1-3-1 Bearish Reversal,5788.25,5764.5,5706.25,5638.5,5661.75,5665.5,5824.0,5590.0,5601.5,5466.25,Broke Low
376,2025-04-16,3-1-3 Bearish Reversal,5706.25,5638.5,5661.75,5665.5,5596.5,5523.0,5740.0,5466.25,5678.25,5575.0,Broke None
377,2025-04-17,1-3-3 Bearish Reversal,5661.75,5665.5,5596.5,5523.0,5584.5,5653.5,5698.5,5466.25,5838.75,5722.75,Broke High
378,2025-04-21,3-3-1 Bullish Reversal,5596.5,5523.0,5584.5,5653.5,5789.0,5752.0,5838.75,5466.25,5880.5,5737.5,Broke High
379,2025-04-22,2-1-3 Bullish Reversal,5584.5,5653.5,5789.0,5752.0,5750.75,5858.75,5880.5,5575.0,5901.25,5819.25,Broke High
380,2025-04-23,1-3-1 Bullish Reversal,5789.0,5752.0,5750.75,5858.75,5849.5,5891.5,5901.25,5722.75,5917.75,5831.0,Broke High
381,2025-04-24,3-1-1 Bullish Reversal,5750.75,5858.75,5849.5,5891.5,5896.0,5884.5,5917.75,5737.5,5936.25,5866.75,Broke High
382,2025-04-25,3-1-3 Bullish Reversal,5849.5,5891.5,5896.0,5884.5,5870.0,5921.75,5936.25,5819.25,5965.25,5794.5,Broke Both
383,2025-04-28,1-2-3 Bullish Reversal,5896.0,5884.5,5870.0,5921.75,5855.25,5958.25,5965.25,5794.5,6021.5,5940.75,Broke High
384,2025-04-29,1-3-1 Bullish Reversal,5870.0,5921.75,5855.25,5958.25,5984.0,5950.75,6021.5,5794.5,6063.75,6002.0,Broke High
385,2025-04-30,3-1-1 Bullish Reversal,5855.25,5958.25,5984.0,5950.75,6025.5,6049.5,6063.75,5794.5,6045.25,5994.25,Broke None
386,2025-05-01,3-2-1 Bullish Reversal,5984.0,5950.75,6025.5,6049.5,6003.25,6010.25,6063.75,5940.75,6010.75,5944.0,Broke None
387,2025-05-02,3-1-1 Bearish Reversal,6025.5,6049.5,6003.25,6010.25,5955.5,5954.0,6063.75,5944.0,6014.0,5935.0,Broke Low
388,2025-05-05,3-1-3 Bearish Reversal,6003.25,6010.25,5955.5,5954.0,5977.5,5984.75,6045.25,5935.0,6080.0,5992.0,Broke High
389,2025-05-06,1-3-2 Bullish Reversal,5955.5,5954.0,5977.5,5984.75,6027.75,6023.5,6080.0,5935.0,6049.0,6001.5,Broke None
390,2025-05-07,1-1-3 Bullish Reversal,5977.5,5984.75,6027.75,6023.5,6038.75,6023.0,6080.0,5935.0,6215.25,6144.75,Broke High
391,2025-05-08,1-3-3 Bullish Reversal,6027.75,6023.5,6038.75,6023.0,6189.25,6207.25,6215.25,5992.0,6266.0,6202.5,Broke High
392,2025-05-09,1-1-3 Bullish Reversal,6038.75,6023.0,6189.25,6207.25,6208.75,6239.75,6266.0,6001.5,6264.0,6229.0,Broke None
393,2025-05-12,2-3-1 Bullish Reversal,6189.25,6207.25,6208.75,6239.75,6252.25,6245.0,6266.0,6144.75,6283.5,6223.5,Broke High
394,2025-05-13,2-1-3 Bullish Reversal,6208.75,6239.75,6252.25,6245.0,6228.0,6273.0,6283.5,6202.5,6316.5,6263.75,Broke High
395,2025-05-14,1-3-1 Bullish Reversal,6252.25,6245.0,6228.0,6273.0,6283.5,6287.5,6316.5,6223.5,6326.5,6251.25,Broke High
396,2025-05-15,2-1-3 Bullish Reversal,6228.0,6273.0,6283.5,6287.5,6251.25,6319.5,6326.5,6223.5,6310.0,6265.75,Broke None
397,2025-05-16,1-3-1 Bullish Reversal,6283.5,6287.5,6251.25,6319.5,6301.0,6293.0,6326.5,6251.25,6295.25,6186.75,Broke Low
398,2025-05-19,3-1-3 Bearish Reversal,6251.25,6319.5,6301.0,6293.0,6253.5,6197.75,6326.5,6186.75,6234.0,6181.75,Broke Low
399,2025-05-20,1-3-1 Bearish Reversal,6301.0,6293.0,6253.5,6197.75,6194.5,6207.0,6310.0,6181.75,6182.75,6119.5,Broke Low
400,2025-05-21,3-1-2 Bearish Reversal,6253.5,6197.75,6194.5,6207.0,6123.0,6153.75,6295.25,6119.5,6232.0,6210.0,Broke None
401,2025-05-22,1-3-1 Bullish Reversal,6194.5,6207.0,6123.0,6153.75,6222.5,6230.0,6234.0,6119.5,6280.75,6207.25,Broke High
402,2025-05-23,2-1-3 Bullish Reversal,6123.0,6153.75,6222.5,6230.0,6225.25,6279.25,6280.75,6119.5,6291.5,6229.0,Broke High
403,2025-05-26,1-3-1 Bullish Reversal,6222.5,6230.0,6225.25,6279.25,6279.25,6264.5,6291.5,6207.25,6295.25,6223.0,Broke High
404,2025-05-27,3-1-2 Bearish Reversal,6225.25,6279.25,6279.25,6264.5,6294.0,6256.25,6295.25,6207.25,6271.75,6192.25,Broke Low
405,2025-05-28,2-3-1 Bearish Reversal,6279.25,6264.5,6294.0,6256.25,6249.5,6252.75,6295.25,6192.25,6294.5,6209.5,Broke None
406,2025-05-29,3-1-3 Bullish Reversal,6294.0,6256.25,6249.5,6252.75,6236.5,6288.25,6295.25,6192.25,6330.25,6277.25,Broke High
407,2025-05-30,1-3-3 Bullish Reversal,6249.5,6252.75,6236.5,6288.25,6282.5,6319.25,6330.25,6192.25,6338.0,6313.25,Broke High
408,2025-06-02,3-2-1 Bullish Reversal,6236.5,6288.25,6282.5,6319.25,6328.25,6315.75,6338.0,6209.5,6348.0,6267.75,Broke High
409,2025-06-03,2-1-3 Bearish Reversal,6282.5,6319.25,6328.25,6315.75,6334.0,6278.75,6348.0,6267.75,6364.0,6323.5,Broke High
410,2025-06-04,1-3-1 Bullish Reversal,6328.25,6315.75,6334.0,6278.75,6341.75,6349.0,6364.0,6267.75,6366.75,6339.0,Broke High
411,2025-06-05,3-1-1 Bullish Reversal,6334.0,6278.75,6341.75,6349.0,6351.5,6351.0,6366.75,6267.75,6388.5,6344.0,Broke High
412,2025-06-06,1-1-3 Bullish Reversal,6341.75,6349.0,6351.5,6351.0,6355.25,6379.5,6388.5,6323.5,6404.0,6345.25,Broke High
413,2025-06-09,1-3-3 Bullish Reversal,6351.5,6351.0,6355.25,6379.5,6394.5,6367.0,6404.0,6339.0,6390.75,6347.25,Broke None
414,2025-06-10,1-3-3 Bullish Reversal,6355.25,6379.5,6394.5,6367.0,6352.5,6381.25,6404.0,6344.0,6368.0,6302.75,Broke Low
415,2025-06-11,3-3-1 Bearish Reversal,6394.5,6367.0,6352.5,6381.25,6334.0,6315.5,6404.0,6302.75,6394.5,6351.75,Broke None
416,2025-06-12,3-1-2 Bearish Reversal,6352.5,6381.25,6334.0,6315.5,6352.75,6376.5,6394.5,6302.75,6366.75,6315.75,Broke None
417,2025-06-13,1-2-3 Bullish Reversal,6334.0,6315.5,6352.75,6376.5,6350.5,6323.25,6394.5,6302.75,6359.25,6311.75,Broke None
418,2025-06-16,3-3-1 Bearish Reversal,6352.75,6376.5,6350.5,6323.25,6330.5,6321.5,6394.5,6311.75,6284.75,6255.0,Broke Low
419,2025-06-17,3-1-2 Bearish Reversal,6350.5,6323.25,6330.5,6321.5,6284.5,6263.75,6366.75,6255.0,6356.5,6288.75,Broke None
420,2025-06-18,1-2-3 Bearish Reversal,6330.5,6321.5,6284.5,6263.75,6346.0,6310.5,6359.25,6255.0,6367.0,6278.75,Broke High
421,2025-06-19,1-2-3 Bullish Reversal,6284.5,6263.75,6346.0,6310.5,6310.5,6363.0,6367.0,6255.0,6440.75,6394.5,Broke High
422,2025-06-20,2-3-1 Bullish Reversal,6346.0,6310.5,6310.5,6363.0,6404.0,6429.0,6440.75,6278.75,6445.75,6416.25,Broke High
423,2025-06-23,3-2-1 Bullish Reversal,6310.5,6363.0,6404.0,6429.0,6440.5,6431.5,6445.75,6278.75,6485.5,6444.75,Broke High
424,2025-06-24,3-1-3 Bullish Reversal,6404.0,6429.0,6440.5,6431.5,6451.0,6481.25,6485.5,6394.5,6524.5,6468.75,Broke High
425,2025-06-25,1-3-2 Bullish Reversal,6440.5,6431.5,6451.0,6481.25,6489.75,6506.25,6524.5,6416.25,6551.0,6509.75,Broke High
426,2025-06-26,3-2-1 Bullish Reversal,6451.0,6481.25,6489.75,6506.25,6533.75,6530.75,6551.0,6444.75,6547.0,6513.0,Broke None
427,2025-06-27,3-1-3 Bullish Reversal,6489.75,6506.25,6533.75,6530.75,6520.75,6533.75,6551.0,6468.75,6565.0,6523.75,Broke High
428,2025-06-30,1-2-3 Bullish Reversal,6533.75,6530.75,6520.75,6533.75,6530.5,6562.5,6565.0,6509.75,6618.75,6578.25,Broke High
429,2025-07-01,1-3-3 Bullish Reversal,6520.75,6533.75,6530.5,6562.5,6578.5,6609.0,6618.75,6513.0,6578.25,6564.75,Broke None
430,2025-07-02,3-3-1 Bullish Reversal,6530.5,6562.5,6578.5,6609.0,6570.0,6569.0,6618.75,6523.75,6595.25,6531.75,Broke None
431,2025-07-03,3-1-3 Bearish Reversal,6578.5,6609.0,6570.0,6569.0,6587.5,6548.75,6618.75,6531.75,6574.25,6548.0,Broke None
432,2025-07-04,1-3-1 Bearish Reversal,6570.0,6569.0,6587.5,6548.75,6566.5,6557.25,6595.25,6531.75,6600.75,6561.5,Broke High
433,2025-07-07,3-1-1 Bullish Reversal,6587.5,6548.75,6566.5,6557.25,6580.75,6591.75,6600.75,6531.75,6621.0,6581.5,Broke High
434,2025-07-08,1-2-3 Bullish Reversal,6566.5,6557.25,6580.75,6591.75,6593.25,6607.0,6621.0,6548.0,6598.25,6564.0,Broke None
435,2025-07-09,3-3-1 Bearish Reversal,6580.75,6591.75,6593.25,6607.0,6576.0,6579.75,6621.0,6561.5,6600.5,6566.0,Broke None
436,2025-07-10,3-1-3 Bearish Reversal,6593.25,6607.0,6576.0,6579.75,6580.0,6595.0,6621.0,6564.0,6627.25,6558.0,Broke Both
437,2025-07-11,1-1-3 Bearish Reversal,6576.0,6579.75,6580.0,6595.0,6623.5,6559.25,6627.25,6558.0,6594.25,6526.5,Broke Low
438,2025-07-14,1-3-1 Bearish Reversal,6580.0,6595.0,6623.5,6559.25,6584.0,6584.5,6627.25,6526.5,6631.0,6587.5,Broke High
439,2025-07-15,3-1-2 Bullish Reversal,6623.5,6559.25,6584.0,6584.5,6590.0,6627.75,6631.0,6526.5,6639.0,6608.75,Broke High
440,2025-07-16,1-3-2 Bullish Reversal,6584.0,6584.5,6590.0,6627.75,6637.5,6620.75,6639.0,6526.5,6659.5,6626.5,Broke High
441,2025-07-17,3-2-1 Bullish Reversal,6590.0,6627.75,6637.5,6620.75,6630.75,6634.0,6659.5,6587.5,6639.25,6604.25,Broke None
442,2025-07-18,3-1-1 Bullish Reversal,6637.5,6620.75,6630.75,6634.0,6633.5,6632.75,6659.5,6604.25,6692.75,6639.0,Broke High
443,2025-07-21,1-1-3 Bullish Reversal,6630.75,6634.0,6633.5,6632.75,6658.25,6691.25,6692.75,6604.25,6703.75,6681.75,Broke High
444,2025-07-22,1-3-1 Bullish Reversal,6633.5,6632.75,6658.25,6691.25,6687.5,6692.0,6703.75,6604.25,6716.5,6688.0,Broke High
445,2025-07-23,3-1-2 Bullish Reversal,6658.25,6691.25,6687.5,6692.0,6690.5,6713.75,6716.5,6639.0,6719.75,6694.25,Broke High
446,2025-07-24,1-3-1 Bullish Reversal,6687.5,6692.0,6690.5,6713.75,6714.5,6710.0,6719.75,6681.75,6725.5,6681.75,Broke High
447,2025-07-25,2-1-3 Bearish Reversal,6690.5,6713.75,6714.5,6710.0,6722.5,6689.0,6725.5,6681.75,6720.75,6652.25,Broke Low
448,2025-07-28,1-3-1 Bullish Reversal,6714.5,6710.0,6722.5,6689.0,6697.5,6711.0,6725.5,6652.25,6736.5,6643.0,Broke Both
449,2025-07-29,1-1-3 Bearish Reversal,6722.5,6689.0,6697.5,6711.0,6732.25,6654.25,6736.5,6643.0,6597.0,6525.0,Broke Low
450,2025-07-30,1-3-2 Bearish Reversal,6697.5,6711.0,6732.25,6654.25,6596.5,6548.75,6736.5,6525.0,6655.5,6587.5,Broke None
451,2025-07-31,3-1-2 Bullish Reversal,6732.25,6654.25,6596.5,6548.75,6588.75,6655.0,6736.5,6525.0,6657.25,6601.0,Broke None
452,2025-08-01,1-3-1 Bullish Reversal,6596.5,6548.75,6588.75,6655.0,6649.25,6610.0,6657.25,6525.0,6665.0,6611.25,Broke High
453,2025-08-04,3-1-1 Bullish Reversal,6588.75,6655.0,6649.25,6610.0,6620.5,6656.25,6665.0,6587.5,6700.0,6620.0,Broke High
454,2025-08-05,3-2-1 Bullish Reversal,6649.25,6610.0,6620.5,6656.25,6692.75,6659.25,6700.0,6601.0,6711.25,6665.25,Broke High
455,2025-08-06,1-1-3 Bullish Reversal,6620.5,6656.25,6692.75,6659.25,6668.5,6710.75,6711.25,6611.25,6717.0,6673.0,Broke High
456,2025-08-07,2-3-1 Bullish Reversal,6692.75,6659.25,6668.5,6710.75,6701.75,6682.0,6717.0,6620.0,6755.5,6694.0,Broke High
457,2025-08-08,3-1-3 Bullish Reversal,6668.5,6710.75,6701.75,6682.0,6709.25,6754.0,6755.5,6665.25,6788.0,6752.25,Broke High
458,2025-08-11,2-3-1 Bullish Reversal,6701.75,6682.0,6709.25,6754.0,6775.0,6769.5,6788.0,6673.0,6781.5,6748.25,Broke None
459,2025-08-12,3-1-2 Bullish Reversal,6709.25,6754.0,6775.0,6769.5,6753.0,6775.25,6788.0,6694.0,6783.5,6747.0,Broke None
460,2025-08-13,1-3-3 Bearish Reversal,6775.0,6769.5,6753.0,6775.25,6782.25,6752.75,6788.0,6747.0,6760.75,6742.75,Broke Low
461,2025-08-14,3-3-1 Bearish Reversal,6753.0,6775.25,6782.25,6752.75,6750.0,6752.5,6783.5,6742.75,6761.75,6704.75,Broke Low
462,2025-08-15,3-1-3 Bearish Reversal,6782.25,6752.75,6750.0,6752.5,6751.75,6720.5,6783.5,6704.75,6716.25,6648.25,Broke Low
463,2025-08-18,1-3-2 Bearish Reversal,6750.0,6752.5,6751.75,6720.5,6713.5,6700.0,6761.75,6648.25,6697.75,6655.75,Broke None
464,2025-08-19,3-2-1 Bearish Reversal,6751.75,6720.5,6713.5,6700.0,6680.75,6676.25,6761.75,6648.25,6781.75,6688.0,Broke High
465,2025-08-20,1-1-3 Bullish Reversal,6713.5,6700.0,6680.75,6676.25,6693.25,6770.25,6781.75,6648.25,6768.25,6738.5,Broke None
466,2025-08-21,1-3-1 Bullish Reversal,6680.75,6676.25,6693.25,6770.25,6755.5,6745.0,6781.75,6655.75,6773.0,6730.0,Broke None
467,2025-08-22,3-1-2 Bullish Reversal,6693.25,6770.25,6755.5,6745.0,6736.25,6772.5,6781.75,6688.0,6791.0,6744.75,Broke High
468,2025-08-25,1-3-1 Bullish Reversal,6755.5,6745.0,6736.25,6772.5,6759.5,6770.75,6791.0,6730.0,6808.5,6766.25,Broke High
469,2025-08-26,3-1-1 Bullish Reversal,6736.25,6772.5,6759.5,6770.75,6785.5,6801.75,6808.5,6730.0,6788.25,6741.0,Broke None
470,2025-08-27,1-2-3 Bearish Reversal,6759.5,6770.75,6785.5,6801.75,6784.5,6759.5,6808.5,6741.0,6769.5,6753.25,Broke None
471,2025-08-28,2-3-1 Bearish Reversal,6785.5,6801.75,6784.5,6759.5,6759.5,6768.5,6808.5,6741.0,6733.0,6657.25,Broke Low
472,2025-08-29,2-1-3 Bearish Reversal,6784.5,6759.5,6759.5,6768.5,6683.75,6732.75,6788.25,6657.25,6749.75,6712.0,Broke None
473,2025-09-01,1-3-1 Bearish Reversal,6759.5,6768.5,6683.75,6732.75,6734.25,6746.0,6769.5,6657.25,6802.25,6741.75,Broke High
474,2025-09-02,3-1-3 Bullish Reversal,6683.75,6732.75,6734.25,6746.0,6751.25,6798.0,6802.25,6657.25,6827.25,6737.5,Broke High
475,2025-09-03,1-3-3 Bullish Reversal,6734.25,6746.0,6751.25,6798.0,6819.0,6774.25,6827.25,6712.0,6802.0,6775.75,Broke None
476,2025-09-04,3-3-1 Bearish Reversal,6751.25,6798.0,6819.0,6774.25,6790.0,6792.5,6827.25,6737.5,6821.75,6774.75,Broke None
477,2025-09-05,3-1-2 Bullish Reversal,6819.0,6774.25,6790.0,6792.5,6792.75,6815.75,6827.25,6737.5,6849.0,6807.75,Broke High
478,2025-09-08,1-3-3 Bullish Reversal,6790.0,6792.5,6792.75,6815.75,6838.75,6822.25,6849.0,6774.75,6885.25,6837.0,Broke High
479,2025-09-09,2-1-3 Bullish Reversal,6792.75,6815.75,6838.75,6822.25,6843.0,6877.0,6885.25,6774.75,6893.25,6869.75,Broke High
480,2025-09-10,2-3-1 Bullish Reversal,6838.75,6822.25,6843.0,6877.0,6875.5,6875.75,6893.25,6807.75,6911.75,6893.75,Broke High
481,2025-09-11,3-1-1 Bullish Reversal,6843.0,6877.0,6875.5,6875.75,6897.25,6904.75,6911.75,6837.0,6918.75,6891.75,Broke High
482,2025-09-12,1-2-3 Bullish Reversal,6875.5,6875.75,6897.25,6904.75,6915.5,6900.25,6918.75,6869.75,6917.0,6841.5,Broke Low
483,2025-09-15,2-3-1 Bearish Reversal,6897.25,6904.75,6915.5,6900.25,6899.5,6896.25,6918.75,6841.5,6948.5,6900.75,Broke High
484,2025-09-16,3-1-3 Bullish Reversal,6915.5,6900.25,6899.5,6896.25,6917.25,6929.25,6948.5,6841.5,6962.0,6917.75,Broke High
485,2025-09-17,1-3-3 Bullish Reversal,6899.5,6896.25,6917.25,6929.25,6937.75,6950.25,6962.0,6841.5,6987.25,6936.25,Broke High
486,2025-09-18,1-1-3 Bullish Reversal,6917.25,6929.25,6937.75,6950.25,6936.5,6980.25,6987.25,6900.75,6987.0,6932.25,Broke None
487,2025-09-19,1-3-3 Bearish Reversal,6937.75,6950.25,6936.5,6980.25,6980.75,6947.0,6987.25,6917.75,6959.0,6908.5,Broke Low
488,2025-09-22,3-1-1 Bearish Reversal,6936.5,6980.25,6980.75,6947.0,6957.75,6927.5,6987.25,6908.5,6905.5,6854.75,Broke Low
489,2025-09-23,3-3-1 Bearish Reversal,6980.75,6947.0,6957.75,6927.5,6890.5,6892.5,6987.0,6854.75,6934.25,6887.75,Broke None
490,2025-09-24,3-1-3 Bullish Reversal,6957.75,6927.5,6890.5,6892.5,6904.0,6928.25,6959.0,6854.75,6961.75,6926.75,Broke High
491,2025-09-25,1-3-2 Bullish Reversal,6890.5,6892.5,6904.0,6928.25,6952.75,6939.0,6961.75,6854.75,6974.0,6923.5,Broke High
492,2025-09-26,3-1-2 Bullish Reversal,6904.0,6928.25,6952.75,6939.0,6937.25,6954.5,6974.0,6887.75,7000.0,6935.75,Broke High
493,2025-09-29,1-1-3 Bullish Reversal,6952.75,6939.0,6937.25,6954.5,6937.25,6987.5,7000.0,6923.5,7010.75,6972.0,Broke High
494,2025-09-30,1-3-1 Bullish Reversal,6937.25,6954.5,6937.25,6987.5,7009.5,6995.5,7010.75,6923.5,7030.5,6984.5,Broke High
495,2025-10-01,3-1-1 Bullish Reversal,6937.25,6987.5,7009.5,6995.5,7002.5,6993.5,7030.5,6935.75,7028.25,6997.0,Broke None
496,2025-10-02,3-2-1 Bullish Reversal,7009.5,6995.5,7002.5,6993.5,7019.25,7020.75,7030.5,6972.0,7032.25,6977.75,Broke High
497,2025-10-03,1-1-3 Bullish Reversal,7002.5,6993.5,7019.25,7020.75,7027.75,6995.5,7032.25,6977.75,7038.25,6995.0,Broke High
498,2025-10-06,1-3-3 Bullish Reversal,7019.25,7020.75,7027.75,6995.5,7003.75,7033.75,7038.25,6977.75,7040.0,6991.25,Broke High
499,2025-10-07,3-2-1 Bullish Reversal,7027.75,6995.5,7003.75,7033.75,7036.0,7010.25,7040.0,6977.75,7037.0,6770.75,Broke Low
500,2025-10-08,1-1-3 Bearish Reversal,7003.75,7033.75,7036.0,7010.25,7018.5,6782.5,7040.0,6770.75,6942.0,6892.25,Broke None
501,2025-10-09,1-3-1 Bearish Reversal,7036.0,7010.25,7018.5,6782.5,6900.75,6920.25,7040.0,6770.75,6953.0,6823.75,Broke None
502,2025-10-10,3-1-1 Bullish Reversal,7018.5,6782.5,6900.75,6920.25,6864.5,6915.5,7037.0,6770.75,6997.25,6882.0,Broke None
503,2025-10-13,1-3-1 Bullish Reversal,6900.75,6920.25,6864.5,6915.5,6962.5,6944.0,6997.25,6823.75,6981.0,6862.5,Broke None
504,2025-10-14,2-1-3 Bearish Reversal,6864.5,6915.5,6962.5,6944.0,6962.0,6889.75,6997.25,6823.75,6948.5,6871.0,Broke None
505,2025-10-15,1-3-3 Bearish Reversal,6962.5,6944.0,6962.0,6889.75,6885.0,6941.5,6997.25,6862.5,7013.5,6963.5,Broke High
506,2025-10-16,3-2-1 Bullish Reversal,6962.0,6889.75,6885.0,6941.5,6964.0,7010.75,7013.5,6862.5,7020.25,6989.75,Broke High
507,2025-10-17,3-3-1 Bullish Reversal,6885.0,6941.5,6964.0,7010.75,7004.75,7003.0,7020.25,6871.0,7009.75,6921.25,Broke None
508,2025-10-20,3-1-3 Bearish Reversal,6964.0,7010.75,7004.75,7003.0,7009.5,6968.0,7020.25,6921.25,7016.25,6966.5,Broke None
509,2025-10-21,1-3-3 Bullish Reversal,7004.75,7003.0,7009.5,6968.0,6969.75,7008.25,7020.25,6921.25,7071.75,7043.0,Broke High
510,2025-10-22,3-3-1 Bullish Reversal,7009.5,6968.0,6969.75,7008.25,7051.25,7055.75,7071.75,6921.25,7146.75,7107.5,Broke High
511,2025-10-23,3-1-3 Bullish Reversal,6969.75,7008.25,7051.25,7055.75,7113.5,7144.5,7146.75,6966.5,7175.25,7133.5,Broke High
512,2025-10-24,1-3-1 Bullish Reversal,7051.25,7055.75,7113.5,7144.5,7156.25,7158.0,7175.25,7043.0,7182.5,7112.75,Broke High
513,2025-10-27,3-1-3 Bullish Reversal,7113.5,7144.5,7156.25,7158.0,7172.5,7148.5,7182.5,7107.5,7144.25,7081.5,Broke Low
514,2025-10-28,1-3-1 Bearish Reversal,7156.25,7158.0,7172.5,7148.5,7123.5,7124.5,7182.5,7081.5,7133.0,7074.0,Broke Low
515,2025-10-29,3-1-3 Bearish Reversal,7172.5,7148.5,7123.5,7124.5,7132.5,7102.75,7182.5,7074.0,7140.0,7080.0,Broke None
516,2025-10-30,1-3-3 Bearish Reversal,7123.5,7124.5,7132.5,7102.75,7138.75,7114.5,7144.25,7074.0,7079.75,7025.25,Broke Low
517,2025-10-31,3-3-1 Bearish Reversal,7132.5,7102.75,7138.75,7114.5,7040.75,7036.75,7140.0,7025.25,7088.25,7020.25,Broke Low
518,2025-11-03,3-1-3 Bearish Reversal,7138.75,7114.5,7040.75,7036.75,7029.0,7058.0,7140.0,7020.25,7052.0,6964.0,Broke Low
519,2025-11-04,1-2-3 Bearish Reversal,7040.75,7036.75,7029.0,7058.0,7042.75,6995.25,7088.25,6964.0,6996.25,6886.0,Broke Low
520,2025-11-05,1-3-3 Bearish Reversal,7029.0,7058.0,7042.75,6995.25,6954.0,6995.5,7088.25,6886.0,7096.25,7023.25,Broke High
521,2025-11-06,3-1-1 Bullish Reversal,7042.75,6995.25,6954.0,6995.5,7046.25,7088.25,7096.25,6886.0,7110.5,7061.0,Broke High
522,2025-11-07,3-3-1 Bullish Reversal,6954.0,6995.5,7046.25,7088.25,7073.0,7104.5,7110.5,6886.0,7123.25,7082.5,Broke High
523,2025-11-10,3-2-1 Bullish Reversal,7046.25,7088.25,7073.0,7104.5,7121.75,7103.75,7123.25,7023.25,7081.0,6976.5,Broke Low
524,2025-11-11,1-1-3 Bearish Reversal,7073.0,7104.5,7121.75,7103.75,7077.75,6993.0,7123.25,6976.5,7026.0,6901.0,Broke Low
525,2025-11-12,1-3-3 Bearish Reversal,7121.75,7103.75,7077.75,6993.0,6922.5,6995.75,7123.25,6901.0,7005.25,6889.0,Broke Low
526,2025-11-13,3-3-1 Bearish Reversal,7077.75,6993.0,6922.5,6995.75,6964.75,6927.75,7081.0,6889.0,6918.0,6824.5,Broke Low
527,2025-11-14,3-1-1 Bearish Reversal,6922.5,6995.75,6964.75,6927.75,6887.25,6858.25,7026.0,6824.5,6939.5,6852.5,Broke None
528,2025-11-17,1-1-3 Bearish Reversal,6964.75,6927.75,6887.25,6858.25,6873.0,6926.5,7005.25,6824.5,7021.75,6781.0,Broke Both
529,2025-11-18,1-1-3 Bearish Reversal,6887.25,6858.25,6873.0,6926.5,6995.25,6782.5,7021.75,6781.0,6908.0,6769.5,Broke Low
530,2025-11-19,1-3-1 Bearish Reversal,6873.0,6926.5,6995.25,6782.5,6812.0,6862.0,7021.75,6769.5,6962.25,6877.25,Broke None
531,2025-11-20,3-1-1 Bullish Reversal,6995.25,6782.5,6812.0,6862.0,6888.25,6955.5,7021.75,6769.5,7023.0,6905.0,Broke High
532,2025-11-21,1-3-3 Bullish Reversal,6812.0,6862.0,6888.25,6955.5,6947.0,7011.25,7023.0,6769.5,7077.25,7026.25,Broke High
533,2025-11-24,3-3-1 Bullish Reversal,6888.25,6955.5,6947.0,7011.25,7035.5,7060.75,7077.25,6877.25,7062.25,7055.5,Broke None
534,2025-11-25,3-2-1 Bullish Reversal,6947.0,7011.25,7035.5,7060.75,7059.75,7058.5,7077.25,6905.0,7094.25,7061.75,Broke High
535,2025-11-26,3-1-3 Bullish Reversal,7035.5,7060.75,7059.75,7058.5,7064.75,7087.75,7094.25,7026.25,7086.25,7043.25,Broke None
536,2025-11-27,1-3-2 Bearish Reversal,7059.75,7058.5,7064.75,7087.75,7044.0,7057.25,7094.25,7043.25,7094.0,7048.5,Broke None
537,2025-11-28,3-2-1 Bearish Reversal,7064.75,7087.75,7044.0,7057.25,7074.75,7073.25,7094.25,7043.25,7103.75,7050.75,Broke High
538,2025-12-01,2-1-3 Bullish Reversal,7044.0,7057.25,7074.75,7073.25,7059.75,7095.25,7103.75,7043.25,7107.25,7066.75,Broke High
539,2025-12-02,1-3-1 Bullish Reversal,7074.75,7073.25,7059.75,7095.25,7106.75,7096.25,7107.25,7048.5,7135.5,7097.0,Broke High
