et,expiry,spot,net_gex,net_vol_gex,call_gamma,put_gamma
2026-07-29 07:56:12.983,2026-07-29,7439.19,-6.818225e+07,-3.187666e+08,0.00526507,0.00526507
2026-07-29 07:57:13.011,2026-07-29,7439.44,-6.750249e+07,-3.1558854e+08,0.0052122283,0.0052122283
2026-07-29 07:58:13.036,2026-07-29,7439.44,-6.750249e+07,-3.1616547e+08,0.0052122283,0.0052122283
2026-07-29 07:59:13.06,2026-07-29,7439.69,-6.728112e+07,-3.1512867e+08,0.0051947865,0.0051947865
2026-07-29 08:00:13.084,2026-07-29,7441.19,-6.7308256e+07,-3.155434e+08,0.0051947865,0.0051947865
2026-07-29 08:01:13.111,2026-07-29,7439.44,-6.72766e+07,-3.156825e+08,0.0051947865,0.0051947865
2026-07-29 08:02:13.145,2026-07-29,7439.69,-6.728112e+07,-3.157037e+08,0.0051947865,0.0051947865
2026-07-29 08:03:13.174,2026-07-29,7437.69,-6.714665e+07,-3.1507274e+08,0.005187192,0.005187192
2026-07-29 08:04:13.201,2026-07-29,7437.94,-6.715116e+07,-3.1509392e+08,0.005187192,0.005187192
2026-07-29 08:05:13.223,2026-07-29,7439.19,-6.781191e+07,-3.1819437e+08,0.0052364725,0.0052364725
2026-07-29 08:06:13.246,2026-07-29,7441.19,-6.7848376e+07,-3.1836547e+08,0.0052364725,0.0052364725
2026-07-29 08:07:13.272,2026-07-29,7437.19,-6.7775456e+07,-3.180233e+08,0.0052364725,0.0052364725
2026-07-29 08:08:13.299,2026-07-29,7434.94,-6.7084588e+07,-3.156416e+08,0.0051862323,0.0051862323
2026-07-29 08:09:13.324,2026-07-29,7434.94,-6.7084588e+07,-3.173617e+08,0.0051862323,0.0051862323
2026-07-29 08:10:13.352,2026-07-29,7434.69,-6.8264896e+07,-3.2382067e+08,0.0052778358,0.0052778358
2026-07-29 08:11:13.376,2026-07-29,7435.69,-6.8407784e+07,-3.2683718e+08,0.00528746,0.00528746
2026-07-29 08:12:13.406,2026-07-29,7436.94,-6.857536e+07,-3.2763782e+08,0.0052986313,0.0052986313
2026-07-29 08:13:13.43,2026-07-29,7435.94,-6.830995e+07,-3.281213e+08,0.0052795433,0.0052795433
2026-07-29 08:14:13.454,2026-07-29,7435.19,-6.842671e+07,-3.29267e+08,0.0052896347,0.0052896347
2026-07-29 08:15:13.48,2026-07-29,7432.69,-6.849039e+07,-3.2986614e+08,0.0052981195,0.0052981195
2026-07-29 08:16:13.506,2026-07-29,7426.69,-6.863587e+07,-3.3203338e+08,0.0053179557,0.0053179557
2026-07-29 08:17:13.535,2026-07-29,7417.94,-6.798581e+07,-3.364426e+08,0.0052800225,0.0052800225
2026-07-29 08:18:13.561,2026-07-29,7419.94,-6.802247e+07,-3.3749613e+08,0.0052800225,0.0052800225
2026-07-29 08:19:13.592,2026-07-29,7421.44,-6.9551624e+07,-3.4805536e+08,0.005396536,0.005396536
2026-07-29 08:20:13.618,2026-07-29,7421.19,-6.9546944e+07,-3.4951795e+08,0.005396536,0.005396536
2026-07-29 08:21:13.648,2026-07-29,7422.44,-6.95878e+07,-3.497233e+08,0.005397888,0.005397888
2026-07-29 08:22:13.678,2026-07-29,7417.69,-7.0086736e+07,-3.5163174e+08,0.005443555,0.005443555
2026-07-29 08:23:13.706,2026-07-29,7420.44,-7.013871e+07,-3.5009408e+08,0.005443555,0.005443555
2026-07-29 08:24:13.732,2026-07-29,7422.94,-7.0185984e+07,-3.5003008e+08,0.005443555,0.005443555
2026-07-29 08:25:13.755,2026-07-29,7419.94,-6.9603616e+07,-3.4801808e+08,0.0054027536,0.0054027536
2026-07-29 08:26:13.793,2026-07-29,7422.19,-6.9620816e+07,-3.4780653e+08,0.0054008123,0.0054008123
2026-07-29 08:27:13.845,2026-07-29,7422.19,-6.9620816e+07,-3.4780653e+08,0.0054008123,0.0054008123
2026-07-29 08:28:13.901,2026-07-29,7422.69,-6.949005e+07,-3.4715328e+08,0.0053899423,0.0053899423
2026-07-29 08:29:13.954,2026-07-29,7423.94,-7.037041e+07,-3.5155133e+08,0.005456389,0.005456389
2026-07-29 08:30:14.034,2026-07-29,7417.44,-7.016655e+07,-3.5083277e+08,0.0054501216,0.0054501216
2026-07-29 08:31:14.076,2026-07-29,7418.94,-7.0194936e+07,-3.5187462e+08,0.0054501216,0.0054501216
2026-07-29 08:32:14.127,2026-07-29,7420.44,-7.043245e+07,-3.5276422e+08,0.005466352,0.005466352
2026-07-29 08:33:14.169,2026-07-29,7419.69,-7.0423376e+07,-3.539226e+08,0.005466753,0.005466753
2026-07-29 08:34:14.209,2026-07-29,7419.69,-7.0423376e+07,-3.539226e+08,0.005466753,0.005466753
2026-07-29 08:35:14.245,2026-07-29,7422.69,-7.0720536e+07,-3.720384e+08,0.0054853843,0.0054853843
2026-07-29 08:36:14.285,2026-07-29,7421.94,-7.0648976e+07,-3.7196384e+08,0.005480941,0.005480941
2026-07-29 08:37:14.318,2026-07-29,7420.69,-7.1022056e+07,-3.760527e+08,0.005511741,0.005511741
2026-07-29 08:38:14.353,2026-07-29,7421.94,-7.1045984e+07,-3.7678662e+08,0.005511741,0.005511741
2026-07-29 08:39:14.388,2026-07-29,7422.19,-7.2044536e+07,-4.1564157e+08,0.005588832,0.005588832
2026-07-29 08:40:14.423,2026-07-29,7421.69,-7.203483e+07,-4.1127578e+08,0.005588832,0.005588832
2026-07-29 08:41:14.457,2026-07-29,7422.69,-7.182985e+07,-4.107194e+08,0.0055714273,0.0055714273
2026-07-29 08:42:14.498,2026-07-29,7425.19,-7.187825e+07,-4.113033e+08,0.0055714273,0.0055714273
2026-07-29 08:43:14.533,2026-07-29,7424.69,-7.168559e+07,-4.1050723e+08,0.005557243,0.005557243
2026-07-29 08:44:14.573,2026-07-29,7425.19,-7.169525e+07,-4.111753e+08,0.005557243,0.005557243
2026-07-29 08:45:14.609,2026-07-29,7426.19,-7.1733824e+07,-4.1200966e+08,0.0055587357,0.0055587357
2026-07-29 08:46:14.733,2026-07-29,7425.69,-7.172417e+07,-4.1226067e+08,0.0055587357,0.0055587357
2026-07-29 08:47:14.771,2026-07-29,7425.44,-7.1826776e+07,-4.1684086e+08,0.0055670626,0.0055670626
2026-07-29 08:48:14.808,2026-07-29,7425.69,-7.183161e+07,-4.1748288e+08,0.0055670626,0.0055670626
2026-07-29 08:49:14.846,2026-07-29,7426.94,-7.2000096e+07,-4.2307747e+08,0.0055782422,0.0055782422
2026-07-29 08:50:14.892,2026-07-29,7426.94,-7.204743e+07,-4.2366352e+08,0.00558191,0.00558191
2026-07-29 08:51:14.928,2026-07-29,7425.94,-7.202803e+07,-4.2324163e+08,0.00558191,0.00558191
2026-07-29 08:52:14.972,2026-07-29,7425.94,-7.189052e+07,-4.2181917e+08,0.005571253,0.005571253
2026-07-29 08:53:15.019,2026-07-29,7425.19,-7.227707e+07,-4.2470502e+08,0.005602341,0.005602341
2026-07-29 08:54:15.064,2026-07-29,7424.19,-7.225761e+07,-4.2520822e+08,0.005602341,0.005602341
2026-07-29 08:55:15.118,2026-07-29,7424.44,-7.221141e+07,-4.2709654e+08,0.005598382,0.005598382
2026-07-29 08:56:15.164,2026-07-29,7425.69,-7.223573e+07,-4.2754906e+08,0.005598382,0.005598382
2026-07-29 08:57:15.249,2026-07-29,7425.69,-7.216965e+07,-4.2777478e+08,0.005593261,0.005593261
2026-07-29 08:58:15.293,2026-07-29,7423.69,-7.2130776e+07,-4.2785264e+08,0.005593261,0.005593261
2026-07-29 08:59:46.009,2026-07-29,7423.69,-7.2140456e+07,-4.2852666e+08,0.005594012,0.005594012
2026-07-29 09:00:46.091,2026-07-29,7422.94,-7.183568e+07,-4.2671622e+08,0.005571504,0.005571504
2026-07-29 09:01:46.138,2026-07-29,7423.19,-7.184052e+07,-4.2735898e+08,0.005571504,0.005571504
2026-07-29 09:02:46.187,2026-07-29,7422.69,-7.183084e+07,-4.2760838e+08,0.005571504,0.005571504
2026-07-29 09:03:46.252,2026-07-29,7419.44,-7.181711e+07,-4.2967504e+08,0.00557532,0.00557532
2026-07-29 09:04:46.29,2026-07-29,7417.19,-7.177356e+07,-4.300279e+08,0.00557532,0.00557532
2026-07-29 09:05:46.331,2026-07-29,7417.44,-7.1700576e+07,-4.2989706e+08,0.0055692755,0.0055692755
2026-07-29 09:06:46.383,2026-07-29,7417.44,-7.1367984e+07,-4.279029e+08,0.0055434415,0.0055434415
2026-07-29 09:07:46.424,2026-07-29,7418.19,-7.1261384e+07,-4.2726378e+08,0.0055340426,0.0055340426
2026-07-29 09:08:46.473,2026-07-29,7418.19,-7.049792e+07,-4.2479514e+08,0.0054747527,0.0054747527
2026-07-29 09:09:46.522,2026-07-29,7417.94,-7.0261024e+07,-4.2336774e+08,0.005456724,0.005456724
2026-07-29 09:10:46.566,2026-07-29,7418.69,-7.027524e+07,-4.2495494e+08,0.005456724,0.005456724
2026-07-29 09:11:46.603,2026-07-29,7417.44,-7.0151704e+07,-4.2480755e+08,0.0054489686,0.0054489686
2026-07-29 09:12:46.649,2026-07-29,7416.19,-7.0355856e+07,-4.2664512e+08,0.005466668,0.005466668
2026-07-29 09:13:46.686,2026-07-29,7415.44,-7.0342016e+07,-4.2716243e+08,0.0054666987,0.0054666987
2026-07-29 09:14:46.722,2026-07-29,7414.94,-7.0189336e+07,-4.2623523e+08,0.0054555684,0.0054555684
2026-07-29 09:15:46.765,2026-07-29,7415.94,-7.020827e+07,-4.2755037e+08,0.0054555684,0.0054555684
2026-07-29 09:16:46.808,2026-07-29,7415.69,-7.0203536e+07,-4.311217e+08,0.0054555684,0.0054555684
2026-07-29 09:17:46.845,2026-07-29,7413.69,-7.016567e+07,-4.2998963e+08,0.0054555684,0.0054555684
2026-07-29 09:18:46.884,2026-07-29,7412.94,-7.072815e+07,-4.337389e+08,0.0055004153,0.0055004153
2026-07-29 09:19:46.928,2026-07-29,7414.19,-7.0552536e+07,-4.335664e+08,0.005484908,0.005484908
