timestamp,date,time,core_oivol,core_vol,spx,es,gex_flip,abs_gex,trigger_type,expiration
1784743200141,2026-07-22,14:00:00,7520,7520,7510.22,7547.5,6425.0083,5.220065e+11,auto-5m,2026-07-22
1784743500147,2026-07-22,14:05:00,7520,7520,7509.585,7546.25,6800.0005,5.2139108e+11,auto-5m,2026-07-22
1784743800115,2026-07-22,14:10:00,7525,7525,7508.64,7545.5,6800,5.613264e+11,auto-5m,2026-07-22
1784743957319,2026-07-22,14:12:37,7520,7520,7507.8,7544.5,7534.5312,5.4932754e+11,auto-5m,2026-07-22
1784744100122,2026-07-22,14:15:00,7520,7520,7506.195,7543,6800.0137,5.4785642e+11,auto-5m,2026-07-22
1784744400119,2026-07-22,14:20:00,7520,7520,7508.195,7544.75,6425.0034,5.7207017e+11,auto-5m,2026-07-22
1784744497397,2026-07-22,14:21:37,7520,7520,7510.2,7546.5,6425.002,5.721521e+11,auto-5m,2026-07-22
1784744700108,2026-07-22,14:25:00,7500,7500,7507.88,7544.75,6480.026,5.7818966e+11,auto-5m,2026-07-22
1784744897376,2026-07-22,14:28:17,7520,7520,7509.5,7546.75,6425.035,5.892891e+11,auto-5m,2026-07-22
1784745000147,2026-07-22,14:30:00,7520,7520,7510.365,7547,6800.5127,5.998322e+11,auto-5m,2026-07-22
1784745265922,2026-07-22,14:34:25,7500,7500,7507.195,7544.75,6800,5.990711e+11,auto-5m,2026-07-22
1784745300021,2026-07-22,14:35:00,7500,7500,7507.18,7544.5,6800,6.003429e+11,auto-5m,2026-07-22
1784745600133,2026-07-22,14:40:00,7520,7520,7509.025,7546.5,6425.002,6.351934e+11,auto-5m,2026-07-22
1784745900139,2026-07-22,14:45:00,7500,7500,7508.61,7545.5,6800.1553,6.5394154e+11,auto-5m,2026-07-22
1784746200145,2026-07-22,14:50:00,7520,7520,7507.33,7544.5,7530.289,6.7288334e+11,auto-5m,2026-07-22
1784746500020,2026-07-22,14:55:00,7500,7500,7510.145,7547.5,6550,6.926962e+11,auto-5m,2026-07-22
1784746800157,2026-07-22,15:00:00,7520,7520,7509.74,7546.75,6425,7.134048e+11,auto-5m,2026-07-22
1784747100135,2026-07-22,15:05:00,7500,7500,7508.28,7545.25,6425.121,7.616938e+11,auto-5m,2026-07-22
1784747400027,2026-07-22,15:10:00,7500,7500,7507.505,7544.75,7298.629,7.0269134e+11,auto-5m,2026-07-22
1784747700143,2026-07-22,15:15:00,7500,7500,7504.505,7541.5,6425.0083,7.33888e+11,auto-5m,2026-07-22
1784748000145,2026-07-22,15:20:00,7500,7500,7506.68,7543.75,6425,7.492285e+11,auto-5m,2026-07-22
1784748300141,2026-07-22,15:25:00,7500,7500,7503.62,7541.5,6425,7.91636e+11,auto-5m,2026-07-22
1784748600133,2026-07-22,15:30:00,7500,7500,7504.92,7542.5,6425,7.7324786e+11,auto-5m,2026-07-22
1784748900038,2026-07-22,15:35:00,7500,7500,7501.69,7539.5,6425,8.6700406e+11,auto-5m,2026-07-22
1784749200025,2026-07-22,15:40:00,7500,7500,7499.035,7536.75,6800,8.6890716e+11,auto-5m,2026-07-22
1784749500024,2026-07-22,15:45:00,7500,7500,7502.415,7540.75,6800,8.23102e+11,auto-5m,2026-07-22
1784749800151,2026-07-22,15:50:00,7500,7500,7504.68,7542.75,7274.009,9.460782e+11,auto-5m,2026-07-22
1784750100151,2026-07-22,15:55:00,7500,7500,7503.01,7541.25,7135,9.321359e+11,auto-5m,2026-07-22
1784813400125,2026-07-23,09:30:00,7400,7400,7414.19,7453.5,6430.2104,3.714606e+10,auto-5m,2026-07-23
1784813580110,2026-07-23,09:33:00,7400,7400,7426.79,7464.75,6599.048,4.1172718e+10,auto-5m,2026-07-23
1784813700083,2026-07-23,09:35:00,7400,7400,7437.505,7474,6428.7944,4.3578716e+10,auto-5m,2026-07-23
1784814000210,2026-07-23,09:40:00,7400,7500,7438.99,7475,6431.148,5.3449245e+10,auto-5m,2026-07-23
1784814300100,2026-07-23,09:45:00,7500,7500,7443.885,7479,6425.7666,6.1458113e+10,auto-5m,2026-07-23
1784814445814,2026-07-23,09:47:25,7400,7400,7438.99,7474.25,6425.442,6.698958e+10,auto-5m,2026-07-23
1784814600112,2026-07-23,09:50:00,7400,7400,7428.25,7464.25,6400.2944,7.494529e+10,auto-5m,2026-07-23
1784814900107,2026-07-23,09:55:00,7400,7400,7434.11,7469.5,6400.109,8.6133735e+10,auto-5m,2026-07-23
1784815200146,2026-07-23,10:00:00,7400,7400,7421.41,7455.75,6400.199,9.6132465e+10,auto-5m,2026-07-23
1784815722464,2026-07-23,10:08:42,7400,7400,7423.115,7457.5,7400,1.1008228e+11,auto-5m,2026-07-23
1784815800102,2026-07-23,10:10:00,7400,7400,7417.955,7453.5,7400,1.14118975e+11,auto-5m,2026-07-23
1784816100105,2026-07-23,10:15:00,7400,7400,7421.695,7457.25,7400,1.2144349e+11,auto-5m,2026-07-23
1784816400021,2026-07-23,10:20:00,7400,7400,7420.165,7455.25,7400,1.2593731e+11,auto-5m,2026-07-23
1784816700094,2026-07-23,10:25:00,7400,7400,7419.35,7454.25,6376.2227,1.3316878e+11,auto-5m,2026-07-23
1784817000105,2026-07-23,10:30:00,7400,7400,7423.01,7459,6325.026,1.4105548e+11,auto-5m,2026-07-23
1784817300106,2026-07-23,10:35:00,7400,7400,7413.955,7449.75,6325.026,1.4768533e+11,auto-5m,2026-07-23
1784817600118,2026-07-23,10:40:00,7400,7400,7427.205,7463.75,6325.026,1.5561499e+11,auto-5m,2026-07-23
1784817900122,2026-07-23,10:45:00,7400,7400,7413.105,7448.5,6325.026,1.6614703e+11,auto-5m,2026-07-23
1784818200156,2026-07-23,10:50:00,7400,7400,7412.375,7448.75,6425.2246,1.7167437e+11,auto-5m,2026-07-23
1784818500033,2026-07-23,10:55:00,7400,7400,7405.485,7441.75,6325.001,1.8237889e+11,auto-5m,2026-07-23
1784818800123,2026-07-23,11:00:00,7400,7400,7407.265,7443.5,6325.046,1.8800219e+11,auto-5m,2026-07-23
1784819100101,2026-07-23,11:05:00,7400,7400,7400.225,7436.75,6325.046,2.008082e+11,auto-5m,2026-07-23
1784819349187,2026-07-23,11:09:09,7400,7400,7396.94,7433.75,7400,2.1129293e+11,auto-5m,2026-07-23
1784819400103,2026-07-23,11:10:00,7400,7400,7395.64,7431.5,7400,2.116544e+11,auto-5m,2026-07-23
1784819700045,2026-07-23,11:15:00,7400,7400,7390.04,7426.75,7400,2.2029217e+11,auto-5m,2026-07-23
1784819713201,2026-07-23,11:15:13,7400,7400,7390.7,7427.5,7400,2.2038235e+11,auto-5m,2026-07-23
1784820000098,2026-07-23,11:20:00,7400,7400,7395.87,7432,7400,2.3078892e+11,auto-5m,2026-07-23
1784820300111,2026-07-23,11:25:00,7400,7400,7390.735,7427.25,7400,2.382485e+11,auto-5m,2026-07-23
1784820546684,2026-07-23,11:29:06,7400,7400,7382.23,7418.75,7400,2.4886421e+11,auto-5m,2026-07-23
1784820598955,2026-07-23,11:29:58,7400,7400,7383.17,7419,6425.8203,2.4924729e+11,auto-5m,2026-07-23
1784820600141,2026-07-23,11:30:00,7400,7400,7383.34,7419.5,6425.8203,2.493731e+11,auto-5m,2026-07-23
1784820900125,2026-07-23,11:35:00,7400,7400,7387.05,7423.25,6427.172,2.5862688e+11,auto-5m,2026-07-23
1784821200107,2026-07-23,11:40:00,7400,7400,7397.35,7433.75,6425.473,2.5853646e+11,auto-5m,2026-07-23
1784821500102,2026-07-23,11:45:00,7400,7400,7390.64,7427,6400.105,2.6232873e+11,auto-5m,2026-07-23
1784821800119,2026-07-23,11:50:00,7375,7375,7392.755,7429.25,6701.7236,2.6902033e+11,auto-5m,2026-07-23
1784822100116,2026-07-23,11:55:00,7375,7380,7397.09,7433.25,6704.181,2.732235e+11,auto-5m,2026-07-23
1784822400195,2026-07-23,12:00:00,7400,7400,7402.165,7438.5,6701.6934,2.719624e+11,auto-5m,2026-07-23
1784822700152,2026-07-23,12:05:00,7400,7400,7405.14,7440.75,6400.3184,2.6518503e+11,auto-5m,2026-07-23
1784822772934,2026-07-23,12:06:12,7400,7400,7401.47,7437.5,6400.0024,2.6997944e+11,auto-5m,2026-07-23
1784823000102,2026-07-23,12:10:00,7400,7400,7408.365,7444.5,6400.0986,2.6805119e+11,auto-5m,2026-07-23
1784823300021,2026-07-23,12:15:00,7400,7400,7410.63,7446.5,6425.3193,2.7046248e+11,auto-5m,2026-07-23
1784823600131,2026-07-23,12:20:00,7400,7400,7409.8,7446,6425.508,2.7357084e+11,auto-5m,2026-07-23
1784823667988,2026-07-23,12:21:07,7400,7400,7413.35,7449.5,7400,2.7674916e+11,auto-5m,2026-07-23
1784823888587,2026-07-23,12:24:48,7400,7450,7419.27,7454.75,7400,2.751896e+11,auto-5m,2026-07-23
1784823900133,2026-07-23,12:25:00,7400,7450,7419.565,7455,7400,2.756634e+11,auto-5m,2026-07-23
1784824200147,2026-07-23,12:30:00,7400,7450,7418.475,7454.5,6425.007,2.834993e+11,auto-5m,2026-07-23
1784824492630,2026-07-23,12:34:52,7400,7400,7416.25,7452,7400,2.888394e+11,auto-5m,2026-07-23
1784824500162,2026-07-23,12:35:00,7400,7400,7415.77,7451.5,7400,2.8904056e+11,auto-5m,2026-07-23
1784824800120,2026-07-23,12:40:00,7400,7400,7420.87,7457.25,6400.0024,2.964333e+11,auto-5m,2026-07-23
1784825115637,2026-07-23,12:45:15,7400,7400,7411.765,7446.75,7400,3.040191e+11,auto-5m,2026-07-23
1784825400114,2026-07-23,12:50:00,7400,7400,7405.43,7440.5,6444.0474,3.255309e+11,auto-5m,2026-07-23
1784825700130,2026-07-23,12:55:00,7400,7400,7404.335,7440.25,6325,3.4039775e+11,auto-5m,2026-07-23
1784826000166,2026-07-23,13:00:00,7400,7400,7410.515,7446.75,6325,3.4298026e+11,auto-5m,2026-07-23
1784826300147,2026-07-23,13:05:00,7400,7400,7407.32,7442.5,6325,3.3942104e+11,auto-5m,2026-07-23
1784826600137,2026-07-23,13:10:00,7400,7400,7409.365,7445,6910.671,3.5216123e+11,auto-5m,2026-07-23
1784826900124,2026-07-23,13:15:00,7400,7400,7410.99,7446.25,6918.3086,3.4779857e+11,auto-5m,2026-07-23
1784827200133,2026-07-23,13:20:00,7400,7400,7409.54,7445.5,6325,3.5729995e+11,auto-5m,2026-07-23
1784827500120,2026-07-23,13:25:00,7400,7400,7413.925,7449.75,6325,3.5358517e+11,auto-5m,2026-07-23
1784827800151,2026-07-23,13:30:00,7400,7400,7412.505,7447.75,6917.8423,3.59185e+11,auto-5m,2026-07-23
1784827956673,2026-07-23,13:32:36,7400,7400,7406.13,7442.5,7400,3.6998778e+11,auto-5m,2026-07-23
1784828100118,2026-07-23,13:35:00,7400,7400,7405.775,7441,7400,3.8678102e+11,auto-5m,2026-07-23
1784828391306,2026-07-23,13:39:51,7400,7400,7400.77,7436.75,7400,4.098844e+11,auto-5m,2026-07-23
1784828400130,2026-07-23,13:40:00,7400,7400,7400.2,7436.5,7400,4.1004276e+11,auto-5m,2026-07-23
1784828700024,2026-07-23,13:45:00,7400,7400,7401.73,7437.5,6425.1714,4.2003762e+11,auto-5m,2026-07-23
1784829000131,2026-07-23,13:50:00,7400,7400,7406.45,7442.5,6400,4.1387354e+11,auto-5m,2026-07-23
1784829300120,2026-07-23,13:55:00,7400,7400,7402.22,7437.75,6400,4.2594468e+11,auto-5m,2026-07-23
1784829312892,2026-07-23,13:55:12,7400,7400,7400.91,7436.75,6400,4.2621767e+11,auto-5m,2026-07-23
1784829600165,2026-07-23,14:00:00,7400,7400,7396.235,7432.25,6400,4.5927986e+11,auto-5m,2026-07-23
1784829900122,2026-07-23,14:05:00,7400,7400,7394.12,7430,6400,4.7643266e+11,auto-5m,2026-07-23
1784830200124,2026-07-23,14:10:00,7400,7400,7393.19,7429,6400,4.912976e+11,auto-5m,2026-07-23
1784830500117,2026-07-23,14:15:00,7400,7400,7394.51,7430.25,6913.982,4.7821088e+11,auto-5m,2026-07-23
1784830800121,2026-07-23,14:20:00,7400,7400,7393.925,7430.5,6700.032,5.0029724e+11,auto-5m,2026-07-23
1784831100022,2026-07-23,14:25:00,7400,7400,7398.34,7434.75,6400,5.028962e+11,auto-5m,2026-07-23
1784831400169,2026-07-23,14:30:00,7400,7400,7398.14,7435,6700.0015,4.985706e+11,auto-5m,2026-07-23
1784831700155,2026-07-23,14:35:00,7400,7400,7400.155,7436.5,6400,5.014431e+11,auto-5m,2026-07-23
1784832000021,2026-07-23,14:40:00,7390,7390,7393.3,7429.75,6700,5.3443815e+11,auto-5m,2026-07-23
1784832351064,2026-07-23,14:45:51,7380,7380,7394.825,7431.5,6400,5.557651e+11,auto-5m,2026-07-23
1784832600154,2026-07-23,14:50:00,7390,7390,7396.67,7434,6700,5.1385624e+11,auto-5m,2026-07-23
1784832900124,2026-07-23,14:55:00,7390,7390,7391.07,7427.75,6325,5.521721e+11,auto-5m,2026-07-23
1784833249666,2026-07-23,15:00:49,7390,7390,7396.26,7433,7390,5.815568e+11,auto-5m,2026-07-23
1784833528767,2026-07-23,15:05:28,7390,7390,7391.82,7428.25,7390,5.8651345e+11,auto-5m,2026-07-23
1784833800030,2026-07-23,15:10:00,7390,7390,7391.55,7428.25,6400,5.9820206e+11,auto-5m,2026-07-23
1784834100037,2026-07-23,15:15:00,7390,7390,7390.21,7427.5,6400,6.1218e+11,auto-5m,2026-07-23
1784834400161,2026-07-23,15:20:00,7390,7390,7393.35,7431,7021.953,5.961504e+11,auto-5m,2026-07-23
1784834700122,2026-07-23,15:25:00,7390,7390,7399.77,7437.5,6700,5.4949367e+11,auto-5m,2026-07-23
1784835000155,2026-07-23,15:30:00,7390,7390,7398.85,7436.25,6375,5.702466e+11,auto-5m,2026-07-23
1784835300023,2026-07-23,15:35:00,7390,7390,7395.49,7433,6700,6.737825e+11,auto-5m,2026-07-23
1784835600026,2026-07-23,15:40:00,7390,7390,7393.23,7430.5,6700,6.459949e+11,auto-5m,2026-07-23
1784835900143,2026-07-23,15:45:00,7390,7390,7387.08,7424,6700,7.815697e+11,auto-5m,2026-07-23
1784836200159,2026-07-23,15:50:00,7380,7380,7383.5,7420.75,6475,8.655283e+11,auto-5m,2026-07-23
1784836500160,2026-07-23,15:55:00,7380,7380,7390.38,7428.5,6890.004,9.038787e+11,auto-5m,2026-07-23
1784899800153,2026-07-24,09:30:00,7400,7400,7405.44,7444.25,7400,3.687028e+10,auto-5m,2026-07-24
1784900100022,2026-07-24,09:35:00,7400,7400,7417.74,7451.5,7400,4.8277107e+10,auto-5m,2026-07-24
1784900400102,2026-07-24,09:40:00,7400,7400,7414.575,7449.5,6487.3096,5.67899e+10,auto-5m,2026-07-24
1784900700144,2026-07-24,09:45:00,7400,7400,7412.135,7446.75,6487.3096,6.4547783e+10,auto-5m,2026-07-24
1784901000090,2026-07-24,09:50:00,7400,7450,7421.97,7456.75,6487.3096,7.909963e+10,auto-5m,2026-07-24
1784901300099,2026-07-24,09:55:00,7400,7400,7401.59,7436.5,6484.4844,9.565314e+10,auto-5m,2026-07-24
1784901302121,2026-07-24,09:55:02,7400,7400,7401.7,7436.75,6484.4844,9.565314e+10,auto-5m,2026-07-24
1784901600126,2026-07-24,10:00:00,7400,7400,7399.25,7433.25,6489.6553,1.0773402e+11,auto-5m,2026-07-24
1784901900105,2026-07-24,10:05:00,7400,7400,7401.11,7436,6482.622,1.1888496e+11,auto-5m,2026-07-24
1784902200027,2026-07-24,10:10:00,7400,7450,7417.49,7452.25,6482.387,1.32660855e+11,auto-5m,2026-07-24
1784902545931,2026-07-24,10:15:45,7450,7450,7417.24,7452.25,7469.763,1.4784271e+11,auto-5m,2026-07-24
1784902800112,2026-07-24,10:20:00,7400,7400,7408.42,7443.5,6425.0684,1.5663045e+11,auto-5m,2026-07-24
1784903067787,2026-07-24,10:24:27,7450,7450,7420.26,7455.5,6483.064,1.711961e+11,auto-5m,2026-07-24
1784903100023,2026-07-24,10:25:00,7450,7450,7418.44,7454,6483.457,1.716818e+11,auto-5m,2026-07-24
1784903400143,2026-07-24,10:30:00,7450,7450,7415.94,7450.25,7499.183,1.7865502e+11,auto-5m,2026-07-24
1784903700127,2026-07-24,10:35:00,7400,7400,7407.5,7442.25,7511.4897,1.8352598e+11,auto-5m,2026-07-24
1784904000199,2026-07-24,10:40:00,7400,7400,7403.61,7439,7511.4897,1.9000051e+11,auto-5m,2026-07-24
1784904120236,2026-07-24,10:42:00,7400,7400,7405.44,7440.25,7400,1.9220501e+11,auto-5m,2026-07-24
1784904300023,2026-07-24,10:45:00,7400,7400,7402.11,7437.75,7400,1.9649307e+11,auto-5m,2026-07-24
1784904600027,2026-07-24,10:50:00,7400,7400,7408.1,7444,6480.3843,2.105409e+11,auto-5m,2026-07-24
1784904900020,2026-07-24,10:55:00,7400,7400,7413.11,7448.5,7467.891,2.2639021e+11,auto-5m,2026-07-24
1784905200142,2026-07-24,11:00:00,7450,7450,7429.79,7465,7445.9663,2.4878943e+11,auto-5m,2026-07-24
1784905500120,2026-07-24,11:05:00,7450,7450,7425.78,7461.5,7441.1797,2.6895917e+11,auto-5m,2026-07-24
1784905800111,2026-07-24,11:10:00,7450,7450,7421.01,7455.75,7443.4253,2.782597e+11,auto-5m,2026-07-24
1784906100152,2026-07-24,11:15:00,7450,7450,7443.19,7478.75,6483.698,3.0738832e+11,auto-5m,2026-07-24
1784906400106,2026-07-24,11:20:00,7450,7450,7438.28,7474,6488.8853,3.2506203e+11,auto-5m,2026-07-24
1784906700418,2026-07-24,11:25:00,7450,7450,7448.3,7483,6482.6074,3.439387e+11,auto-5m,2026-07-24
1784907000188,2026-07-24,11:30:00,7450,7450,7449.12,7485,7437.7827,3.5937196e+11,auto-5m,2026-07-24
1784907300126,2026-07-24,11:35:00,7450,7450,7445.19,7479.75,7439.2495,3.6085986e+11,auto-5m,2026-07-24
1784907600130,2026-07-24,11:40:00,7450,7450,7454.95,7490.5,7438.8687,3.766376e+11,auto-5m,2026-07-24
1784907900163,2026-07-24,11:45:00,7450,7450,7446.64,7482.5,6486.0347,3.750495e+11,auto-5m,2026-07-24
1784908093174,2026-07-24,11:48:13,7450,7450,7445.28,7481,7439.5425,3.812847e+11,auto-5m,2026-07-24
1784908200103,2026-07-24,11:50:00,7450,7450,7444.55,7480.25,7440.272,3.7586518e+11,auto-5m,2026-07-24
1784908500112,2026-07-24,11:55:00,7450,7450,7449.055,7485.25,7439.516,3.8863317e+11,auto-5m,2026-07-24
1784908800128,2026-07-24,12:00:00,7450,7450,7453.745,7489.75,7439.58,4.0418388e+11,auto-5m,2026-07-24
1784909100106,2026-07-24,12:05:00,7450,7450,7456.435,7491.25,6425.092,4.2308053e+11,auto-5m,2026-07-24
1784909400161,2026-07-24,12:10:00,7450,7450,7456.915,7492,7440.154,4.3334884e+11,auto-5m,2026-07-24
1784909700126,2026-07-24,12:15:00,7450,7450,7453.9,7489,7441.3237,4.2954916e+11,auto-5m,2026-07-24
1784910000112,2026-07-24,12:20:00,7450,7450,7455.37,7490.75,7441.729,4.3836696e+11,auto-5m,2026-07-24
1784910300137,2026-07-24,12:25:00,7470,7450,7457.205,7493,7441.8086,4.5154258e+11,auto-5m,2026-07-24
1784910600027,2026-07-24,12:30:00,7470,7450,7455.705,7491.5,6425.015,4.589273e+11,auto-5m,2026-07-24
1784910900021,2026-07-24,12:35:00,7450,7450,7449.07,7484,7445.114,4.1514903e+11,auto-5m,2026-07-24
1784911200021,2026-07-24,12:40:00,7450,7450,7446.66,7482,7445.067,4.2465765e+11,auto-5m,2026-07-24
1784911500016,2026-07-24,12:45:00,7450,7450,7440.83,7476,7447.3486,3.8314318e+11,auto-5m,2026-07-24
1784911800018,2026-07-24,12:50:00,7450,7450,7436.015,7470.75,7452.4233,3.5811344e+11,auto-5m,2026-07-24
1784912100022,2026-07-24,12:55:00,7450,7450,7435.395,7469.75,7455.8037,3.5627123e+11,auto-5m,2026-07-24
1784912400173,2026-07-24,13:00:00,7450,7450,7438.965,7474,6425.1226,4.006946e+11,auto-5m,2026-07-24
1784912700167,2026-07-24,13:05:00,7450,7450,7435.72,7470.75,6480.1206,3.8654922e+11,auto-5m,2026-07-24
1784913000157,2026-07-24,13:10:00,7450,7450,7428.81,7463.25,6481.8486,3.7108593e+11,auto-5m,2026-07-24
1784913300161,2026-07-24,13:15:00,7450,7450,7433.295,7468.5,7458.87,3.8967424e+11,auto-5m,2026-07-24
1784913600020,2026-07-24,13:20:00,7450,7450,7437.905,7473.25,7453.8906,4.1576913e+11,auto-5m,2026-07-24
1784913900138,2026-07-24,13:25:00,7450,7450,7436.13,7471.75,7453.6343,4.2963164e+11,auto-5m,2026-07-24
1784914200192,2026-07-24,13:30:00,7450,7450,7441.34,7476.5,7448.5977,4.7178164e+11,auto-5m,2026-07-24
1784914407491,2026-07-24,13:33:27,7450,7450,7442.165,7477.25,7447.738,4.8521308e+11,auto-5m,2026-07-24
1784914500023,2026-07-24,13:35:00,7450,7450,7445.35,7480.25,7446.657,5.1308954e+11,auto-5m,2026-07-24
1784914800027,2026-07-24,13:40:00,7450,7450,7439.015,7474.25,6450,5.1570115e+11,auto-5m,2026-07-24
1784915100025,2026-07-24,13:45:00,7450,7450,7434.745,7469.75,7450.409,4.561329e+11,auto-5m,2026-07-24
1784915400018,2026-07-24,13:50:00,7450,7450,7436.655,7472.25,7453.4604,4.5921367e+11,auto-5m,2026-07-24
1784915700158,2026-07-24,13:55:00,7450,7450,7436.42,7471.75,7450.419,4.7983316e+11,auto-5m,2026-07-24
1784916000135,2026-07-24,14:00:00,7450,7450,7434.02,7469,6575.2246,4.9091645e+11,auto-5m,2026-07-24
1784916300024,2026-07-24,14:05:00,7450,7450,7432.715,7467.75,7456.7036,4.8879652e+11,auto-5m,2026-07-24
1784916600134,2026-07-24,14:10:00,7450,7450,7433.735,7469.25,6478.1875,5.246327e+11,auto-5m,2026-07-24
1784916687560,2026-07-24,14:11:27,7450,7450,7432.1,7467.5,7454.391,4.9654497e+11,auto-5m,2026-07-24
1784916900139,2026-07-24,14:15:00,7450,7450,7429.615,7465,7466.7075,4.9423083e+11,auto-5m,2026-07-24
1784917036890,2026-07-24,14:17:16,7450,7450,7429,7465,6654.047,4.8912908e+11,auto-5m,2026-07-24
1784917200019,2026-07-24,14:20:00,7450,7450,7425.62,7461,6476.4434,4.9283177e+11,auto-5m,2026-07-24
1784917500133,2026-07-24,14:25:00,7400,7400,7421.5,7457.25,6398.315,4.9247414e+11,auto-5m,2026-07-24
1784917800145,2026-07-24,14:30:00,7400,7400,7414.125,7449.25,6394.02,5.1954237e+11,auto-5m,2026-07-24
1784918100021,2026-07-24,14:35:00,7400,7400,7405.645,7440.5,6475.23,5.5022204e+11,auto-5m,2026-07-24
1784918400151,2026-07-24,14:40:00,7400,7400,7406.37,7441.5,6391.2886,5.629341e+11,auto-5m,2026-07-24
1784918700027,2026-07-24,14:45:00,7400,7400,7402.215,7437.5,6425.515,5.895032e+11,auto-5m,2026-07-24
1784919000025,2026-07-24,14:50:00,7400,7400,7406.55,7442,6770.194,5.796803e+11,auto-5m,2026-07-24
1784919300021,2026-07-24,14:55:00,7400,7400,7405.545,7441.25,6575.0737,5.983555e+11,auto-5m,2026-07-24
1784919600029,2026-07-24,15:00:00,7400,7400,7407.63,7443.25,6425.231,6.0040885e+11,auto-5m,2026-07-24
1784919900024,2026-07-24,15:05:00,7400,7400,7406.22,7442,6375.3623,6.1001584e+11,auto-5m,2026-07-24
1784920200218,2026-07-24,15:10:00,7400,7400,7399.605,7435.5,6870.016,6.287178e+11,auto-5m,2026-07-24
1784920298555,2026-07-24,15:11:38,7400,7400,7400.25,7436,6586.8906,6.568781e+11,auto-5m,2026-07-24
1784920354495,2026-07-24,15:12:34,7400,7400,7404.52,7440.5,6375.109,6.54956e+11,auto-5m,2026-07-24
1784920500129,2026-07-24,15:15:00,7400,7400,7399.395,7435.5,6379.456,6.585455e+11,auto-5m,2026-07-24
1784920800097,2026-07-24,15:20:00,7400,7400,7401.065,7437,6425,6.673598e+11,auto-5m,2026-07-24
1784921100023,2026-07-24,15:25:00,7400,7400,7397.685,7433.75,6870.0024,6.748184e+11,auto-5m,2026-07-24
1784921400168,2026-07-24,15:30:00,7400,7400,7400.02,7435.5,6396.884,7.3311224e+11,auto-5m,2026-07-24
1784921700176,2026-07-24,15:35:00,7400,7400,7404.525,7440.25,6425.006,7.0556765e+11,auto-5m,2026-07-24
1784922000020,2026-07-24,15:40:00,7400,7400,7404.24,7440.5,6375.005,5.912137e+11,auto-5m,2026-07-24
1784922300022,2026-07-24,15:45:00,7400,7400,7405.87,7442,6425,7.247701e+11,auto-5m,2026-07-24
1784922600022,2026-07-24,15:50:00,7400,7400,7406.45,7443,6475,7.450247e+11,auto-5m,2026-07-24
1784922900022,2026-07-24,15:55:00,7400,7400,7408.2,7444.25,6830,8.5672244e+11,auto-5m,2026-07-24
1785159000094,2026-07-27,09:30:00,7500,7500,7467.94,7507.25,7496.3037,4.354752e+10,auto-5m,2026-07-27
1785159300080,2026-07-27,09:35:00,7500,7500,7471.3,7505.25,7500.494,5.5606256e+10,auto-5m,2026-07-27
1785159600013,2026-07-27,09:40:00,7500,7500,7473.67,7508,7495.8535,7.834472e+10,auto-5m,2026-07-27
1785159900103,2026-07-27,09:45:00,7500,7500,7458.95,7493,7547.784,7.978365e+10,auto-5m,2026-07-27
1785160200092,2026-07-27,09:50:00,7500,7450,7463.645,7497,7583.886,9.0465526e+10,auto-5m,2026-07-27
1785160500012,2026-07-27,09:55:00,7500,7450,7459.5,7492.75,7667.736,1.0172356e+11,auto-5m,2026-07-27
1785160800142,2026-07-27,10:00:00,7450,7450,7441.48,7474.5,7667.736,1.1102159e+11,auto-5m,2026-07-27
1785161100010,2026-07-27,10:05:00,7450,7430,7440.57,7474,7667.736,1.2050591e+11,auto-5m,2026-07-27
1785161400115,2026-07-27,10:10:00,7430,7430,7442.09,7476,7667.736,1.28275775e+11,auto-5m,2026-07-27
1785161700022,2026-07-27,10:15:00,7400,7400,7433.59,7467.75,7667.736,1.3778864e+11,auto-5m,2026-07-27
1785162000012,2026-07-27,10:20:00,7400,7400,7434.43,7468.25,7667.736,1.4539075e+11,auto-5m,2026-07-27
1785162300116,2026-07-27,10:25:00,7400,7400,7421.335,7456.25,7667.736,1.5465615e+11,auto-5m,2026-07-27
1785162407101,2026-07-27,10:26:47,7400,7400,7421.505,7455.5,7400,1.5654863e+11,auto-5m,2026-07-27
1785162600019,2026-07-27,10:30:00,7400,7400,7406.36,7441,7400,1.6200366e+11,auto-5m,2026-07-27
1785162900023,2026-07-27,10:35:00,7400,7400,7403.35,7438.25,7400,1.6337741e+11,auto-5m,2026-07-27
1785163200016,2026-07-27,10:40:00,7400,7400,7403.915,7438.75,7400,1.6701802e+11,auto-5m,2026-07-27
1785163500016,2026-07-27,10:45:00,7400,7400,7390.82,7425.5,7400,1.6817752e+11,auto-5m,2026-07-27
1785163800032,2026-07-27,10:50:00,7400,7400,7403.445,7437.75,6426.166,1.7803667e+11,auto-5m,2026-07-27
1785164100130,2026-07-27,10:55:00,7400,7400,7408.85,7443.5,6426.166,1.8624256e+11,auto-5m,2026-07-27
1785164400148,2026-07-27,11:00:00,7400,7400,7420.445,7455.5,6426.166,1.8997702e+11,auto-5m,2026-07-27
1785164700020,2026-07-27,11:05:00,7400,7400,7421.565,7456.25,6426.166,1.9088117e+11,auto-5m,2026-07-27
1785165000015,2026-07-27,11:10:00,7400,7400,7416.515,7451.25,6426.166,1.9801122e+11,auto-5m,2026-07-27
1785165300022,2026-07-27,11:15:00,7400,7400,7418.08,7452.5,6426.166,2.0366231e+11,auto-5m,2026-07-27
