sym,tf,signal,dt,o,h,l,c,body,atr,f1,f2,f3,f5
NQ,1h,bear (close==low),2023-12-01 05:00:00,18926.25,18929.75,18909.25,18909.25,0.8292682926829268,25.214285714285715,-4.25,-41.75,-36.0,-50.75
NQ,1h,bear (close==low),2023-12-05 21:01:00,18916.75,18923.25,18908.0,18908.0,0.5737704918032787,51.535714285714285,10.25,11.75,8.0,6.25
NQ,1h,bear (close==low),2024-02-06 22:00:00,20426.0,20428.5,20400.25,20400.25,0.911504424778761,50.339285714285715,-2.0,2.5,-12.75,-5.25
NQ,1h,bear (close==low),2024-03-06 18:00:00,20780.25,20786.25,20757.5,20757.5,0.7913043478260869,62.785714285714285,-22.75,-58.75,-70.75,-45.0
NQ,1h,bear (close==low),2024-03-25 22:00:00,21034.75,21039.25,21026.5,21026.5,0.6470588235294118,33.5,-11.5,0.0,12.75,35.75
NQ,1h,bear (close==low),2024-04-14 22:00:00,20714.0,20725.0,20712.0,20712.0,0.15384615384615385,72.58928571428571,10.5,28.5,37.25,59.75
NQ,1h,bear (close==low),2024-04-30 04:00:00,20389.75,20396.25,20362.0,20362.0,0.8102189781021898,30.017857142857142,3.25,21.25,5.0,1.5
NQ,1h,bear (close==low),2024-05-23 12:00:00,21407.25,21425.25,21335.0,21335.0,0.8005540166204986,53.017857142857146,-126.75,-209.25,-147.0,-149.75
NQ,1h,bear (close==low),2024-05-30 22:00:00,21047.0,21053.5,21018.5,21018.5,0.8142857142857143,58.839285714285715,35.0,27.25,10.75,-2.75
NQ,1h,bear (close==low),2024-06-04 00:00:00,21145.75,21150.25,21138.0,21138.0,0.6326530612244898,60.107142857142854,0.0,-46.25,-28.25,-103.25
NQ,1h,bear (close==low),2024-07-23 19:00:00,22048.0,22048.5,22023.25,22023.25,0.9801980198019802,82.89285714285714,34.75,23.0,26.25,-62.75
NQ,1h,bear (close==low),2024-08-15 06:00:00,21397.75,21405.5,21343.0,21343.0,0.876,44.17857142857143,52.25,223.25,348.75,413.75
NQ,1h,bear (close==low),2024-09-13 01:00:00,21680.75,21719.5,21675.75,21675.75,0.11428571428571428,59.80357142857143,-5.0,-9.5,8.0,24.75
NQ,1h,bear (close==low),2024-12-02 12:00:00,23225.5,23255.75,23214.0,23214.0,0.2754491017964072,41.55357142857143,-5.25,1.5,-1.0,-4.0
NQ,1h,bear (close==low),2025-03-25 03:00:00,21856.75,21878.5,21844.75,21844.75,0.35555555555555557,28.5,-34.5,5.25,36.25,68.75
NQ,1h,bear (close==low),2025-03-26 05:00:00,21960.0,21974.5,21939.25,21939.25,0.5886524822695035,32.05357142857143,40.75,49.75,47.75,-137.25
NQ,1h,bear (close==low),2025-04-23 07:00:00,20425.5,20451.5,20366.25,20366.25,0.6950146627565983,95.53571428571429,106.5,215.0,202.0,57.0
NQ,1h,bear (close==low),2025-07-15 14:00:00,24427.0,24437.0,24351.5,24351.5,0.8830409356725146,61.30357142857143,-37.75,-76.75,-85.5,-95.0
NQ,1h,bear (close==low),2025-08-05 19:00:00,24341.5,24354.5,24310.0,24310.0,0.7078651685393258,83.07142857142857,19.5,83.5,102.25,109.75
NQ,1h,bear (close==low),2025-09-10 19:00:00,25149.75,25164.5,25148.25,25148.25,0.09230769230769231,55.982142857142854,7.25,15.0,7.75,-16.25
NQ,1h,bear (close==low),2025-09-11 00:16:00,25160.5,25160.5,25132.0,25132.0,1.0,42.160714285714285,14.0,38.0,53.5,42.5
NQ,1h,bear (close==low),2025-09-11 20:00:00,25270.5,25274.5,25259.5,25259.5,0.7333333333333333,42.69642857142857,-3.25,-3.0,0.75,26.25
NQ,1h,bear (close==low),2025-10-03 01:00:00,26194.25,26212.5,26191.5,26191.5,0.13095238095238096,34.857142857142854,12.0,10.75,12.0,-9.25
NQ,1h,bear (close==low),2025-11-27 06:00:00,26336.75,26345.75,26325.75,26325.75,0.55,25.696428571428573,-8.0,-4.5,-8.5,-8.75
NQ,1h,bear (close==low),2025-12-01 12:00:00,26455.25,26516.25,26411.75,26411.75,0.41626794258373206,80.82142857142857,95.25,-17.5,10.75,7.5
NQ,1h,bear (close==low),2025-12-09 18:00:00,26701.0,26701.0,26686.0,26686.0,1.0,50.82142857142857,-17.0,-16.75,1.25,22.5
NQ,1h,bear (close==low),2025-12-09 19:07:00,26701.75,26706.5,26669.0,26669.0,0.8733333333333333,50.214285714285715,0.25,18.25,20.75,28.0
NQ,1h,bear (close==low),2026-02-16 08:00:00,25630.75,25636.75,25605.25,25605.25,0.8095238095238095,38.55357142857143,-76.25,-152.0,-115.5,-26.5
NQ,1h,bear (close==low),2026-03-11 16:00:00,25754.25,25758.5,25706.5,25706.5,0.9182692307692307,118.28571428571429,-93.75,-156.75,-157.5,-212.25
NQ,1h,bear (close==low),2026-03-12 14:00:00,25397.75,25436.25,25362.0,25362.0,0.48148148148148145,101.5,-36.75,-31.75,-11.25,28.75
NQ,1h,bear (close==low),2026-03-13 16:00:00,25159.5,25163.5,25095.75,25095.75,0.940959409594096,119.0,133.0,106.0,174.25,156.0
NQ,1h,bear (close==low),2026-05-19 07:00:00,29475.0,29502.5,29405.5,29405.5,0.7164948453608248,106.19642857142857,59.0,85.0,-49.75,168.0
NQ,1h,bear (close==low),2026-06-11 12:00:00,29140.75,29252.25,29049.0,29049.0,0.45141451414514144,172.48214285714286,451.0,491.0,702.75,797.0
NQ,1h,bear (close==low),2026-06-22 05:00:00,30730.75,30758.0,30699.0,30699.0,0.538135593220339,99.10714285714286,21.0,58.75,101.5,-60.0
NQ,4h,bull (close==high),2017-05-08 10:00:00,10368.0,10381.0,10363.25,10381.0,0.7323943661971831,16.017857142857142,3.0,0.5,1.5,25.5
NQ,4h,bull (close==high),2017-05-09 06:00:00,10387.25,10406.5,10384.5,10406.5,0.875,13.25,-5.25,2.75,-5.75,-6.25
NQ,4h,bull (close==high),2017-05-12 10:00:00,10404.25,10415.75,10399.5,10415.75,0.7076923076923077,14.285714285714286,2.5,7.0,5.75,11.0
NQ,4h,bull (close==high),2017-07-30 22:00:00,10624.75,10630.5,10621.25,10630.5,0.6216216216216216,33.875,11.25,-5.5,-28.5,-2.0
NQ,4h,bull (close==high),2017-09-11 09:32:00,10667.75,10686.5,10667.75,10686.5,1.0,25.321428571428573,-5.5,0.25,-3.0,7.5
NQ,4h,bull (close==high),2017-09-11 15:04:00,10676.0,10686.75,10676.0,10686.75,1.0,26.25,-3.25,8.75,7.25,8.0
NQ,4h,bull (close==high),2017-09-12 14:31:00,10686.5,10705.0,10670.75,10705.0,0.5401459854014599,28.125,-10.25,-6.5,0.0,-26.25
NQ,4h,bull (close==high),2017-09-13 08:36:00,10684.5,10694.75,10677.75,10694.75,0.6029411764705882,29.196428571428573,3.75,10.25,2.75,-19.25
NQ,4h,bull (close==high),2017-09-13 14:05:00,10695.5,10705.0,10694.0,10705.0,0.8636363636363636,22.428571428571427,-7.5,-26.25,-29.5,-48.0
NQ,4h,bull (close==high),2017-09-14 03:00:00,10687.5,10697.5,10687.5,10697.5,1.0,21.5,-18.75,-22.0,-33.5,-29.0
NQ,4h,bull (close==high),2017-09-14 18:06:00,10653.5,10657.0,10644.5,10657.0,0.28,19.714285714285715,11.5,10.5,28.0,42.5
NQ,4h,bull (close==high),2017-09-14 22:48:00,10657.5,10668.5,10657.5,10668.5,1.0,18.767857142857142,-1.0,16.5,25.0,39.5
NQ,4h,bull (close==high),2017-09-15 06:58:00,10657.5,10667.5,10657.5,10667.5,1.0,18.785714285714285,17.5,26.0,32.0,36.0
NQ,4h,bull (close==high),2017-09-15 14:00:00,10687.75,10693.5,10684.0,10693.5,0.6052631578947368,21.0,6.0,14.5,10.0,11.25
NQ,4h,bull (close==high),2017-09-17 20:46:00,10698.0,10699.5,10698.0,10699.5,1.0,20.0,8.5,4.0,9.5,-15.0
NQ,4h,bull (close==high),2017-09-17 22:56:00,10703.5,10708.0,10703.5,10708.0,1.0,18.160714285714285,-4.5,1.0,-3.25,-20.5
NQ,4h,bull (close==high),2017-09-19 02:20:00,10676.75,10688.0,10676.75,10688.0,1.0,14.75,-9.0,4.0,4.75,2.75
NQ,4h,bull (close==high),2017-09-20 03:11:00,10690.25,10693.75,10690.25,10693.75,1.0,12.303571428571429,-10.25,-19.5,-19.75,-24.75
NQ,4h,bull (close==high),2017-09-21 22:24:00,10611.75,10617.75,10610.25,10617.75,0.8,19.607142857142858,14.0,10.25,7.75,20.75
NQ,4h,bull (close==high),2017-09-22 02:30:00,10621.25,10631.75,10621.0,10631.75,0.9767441860465116,20.142857142857142,-3.75,-6.25,0.0,0.0
NQ,4h,bull (close==high),2017-09-25 03:06:00,10625.75,10628.25,10620.75,10628.25,0.3333333333333333,19.267857142857142,-37.75,-67.75,-51.5,-57.75
NQ,4h,bull (close==high),2017-09-25 14:08:00,10557.75,10576.75,10541.0,10576.75,0.5314685314685315,26.107142857142858,-11.5,-6.25,5.75,24.25
NQ,4h,bull (close==high),2017-09-26 02:02:00,10570.75,10582.5,10570.75,10582.5,1.0,21.839285714285715,13.5,18.5,6.25,15.5
NQ,4h,bull (close==high),2017-09-26 20:09:00,10586.0,10590.0,10584.0,10590.0,0.6666666666666666,24.107142857142858,8.0,13.0,33.5,46.5
NQ,4h,bull (close==high),2017-09-26 22:01:00,10594.0,10598.0,10594.0,10598.0,1.0,23.696428571428573,5.0,25.5,31.0,39.0
NQ,4h,bull (close==high),2017-09-27 18:01:00,10630.25,10637.0,10630.25,10637.0,1.0,20.75,2.75,-10.25,-0.5,-0.25
NQ,4h,bull (close==high),2017-09-27 23:03:00,10638.0,10639.75,10637.75,10639.75,0.875,18.392857142857142,-13.0,-3.25,-2.0,-2.0
NQ,4h,bull (close==high),2017-09-28 14:02:00,10634.0,10637.75,10621.0,10637.75,0.22388059701492538,20.767857142857142,-1.0,0.0,4.5,39.25
NQ,4h,bull (close==high),2017-09-28 18:00:00,10636.5,10636.75,10632.0,10636.75,0.05263157894736842,19.125,1.0,5.5,2.5,39.75
NQ,4h,bull (close==high),2017-10-02 20:20:00,10679.5,10688.5,10679.5,10688.5,1.0,15.875,3.25,-0.75,8.5,8.5
NQ,4h,bull (close==high),2017-10-04 14:16:00,10694.0,10705.75,10693.5,10705.75,0.9591836734693877,15.303571428571429,-1.25,17.75,45.5,59.25
NQ,4h,bull (close==high),2017-10-05 02:02:00,10703.5,10704.5,10703.5,10704.5,1.0,14.839285714285714,19.0,46.75,58.25,60.25
NQ,4h,bull (close==high),2017-10-05 10:03:00,10726.0,10751.25,10717.5,10751.25,0.7481481481481481,15.214285714285714,11.5,13.75,13.5,4.25
NQ,4h,bull (close==high),2017-10-05 19:46:00,10764.0,10765.0,10764.0,10765.0,1.0,15.392857142857142,-0.25,-1.5,-9.5,0.5
NQ,4h,bull (close==high),2017-10-08 18:10:00,10769.25,10774.25,10766.5,10774.25,0.6451612903225806,16.910714285714285,0.75,1.25,3.25,-12.25
NQ,4h,bull (close==high),2017-10-09 23:30:00,10768.25,10769.0,10768.25,10769.0,1.0,12.267857142857142,-0.25,5.5,-12.0,0.0
NQ,4h,bull (close==high),2017-10-12 19:51:00,10771.0,10774.75,10771.0,10774.75,1.0,10.678571428571429,2.25,1.75,20.75,24.75
NQ,4h,bull (close==high),2017-10-13 14:22:00,10797.25,10799.5,10792.5,10799.5,0.32142857142857145,10.714285714285714,10.0,10.25,9.25,10.0
NQ,4h,bull (close==high),2017-10-15 18:04:00,10804.5,10809.5,10803.75,10809.5,0.8695652173913043,10.5,0.25,-0.75,8.0,11.5
NQ,4h,bull (close==high),2017-10-16 02:01:00,10808.5,10808.75,10804.0,10808.75,0.05263157894736842,9.875,8.75,0.75,12.25,9.75
NQ,4h,bull (close==high),2017-10-16 06:04:00,10806.5,10817.5,10804.0,10817.5,0.8148148148148148,10.482142857142858,-8.0,3.5,0.0,-8.5
NQ,4h,bull (close==high),2017-10-16 14:03:00,10807.75,10821.0,10807.75,10821.0,1.0,11.535714285714286,-3.5,-2.5,-12.0,1.5
NQ,4h,bull (close==high),2017-10-19 18:22:00,10792.75,10823.0,10792.5,10823.0,0.9918032786885246,19.571428571428573,-9.25,-12.25,-5.25,-11.25
NQ,4h,bull (close==high),2017-10-23 18:11:00,10766.75,10774.25,10766.75,10774.25,1.0,17.053571428571427,-0.75,-10.5,-13.5,0.25
NQ,4h,bull (close==high),2017-10-27 06:04:00,10816.25,10857.5,10813.75,10857.5,0.9428571428571428,24.125,61.25,58.0,61.0,57.75
NQ,4h,bull (close==high),2017-10-30 18:33:00,10921.0,10931.5,10920.75,10931.5,0.9767441860465116,25.285714285714285,0.0,9.5,1.5,21.5
NQ,4h,bull (close==high),2017-10-31 02:42:00,10931.75,10941.0,10931.75,10941.0,1.0,21.035714285714285,-8.0,8.5,12.0,28.5
NQ,4h,bull (close==high),2017-10-31 23:05:00,10966.75,10969.5,10966.0,10969.5,0.7857142857142857,15.357142857142858,9.25,-8.0,-30.5,-55.25
NQ,4h,bull (close==high),2017-11-03 04:04:00,10951.0,10957.5,10947.5,10957.5,0.65,21.660714285714285,-12.75,28.5,31.0,24.75
NQ,4h,bull (close==high),2017-11-06 06:01:00,10987.5,11008.75,10986.25,11008.75,0.9444444444444444,23.142857142857142,5.25,6.75,10.5,1.25
NQ,4h,bull (close==high),2017-11-07 18:08:00,11007.75,11015.25,11003.75,11015.25,0.6521739130434783,16.928571428571427,0.75,3.25,-0.5,27.0
NQ,4h,bull (close==high),2017-11-08 10:01:00,11017.75,11042.0,11016.75,11042.0,0.9603960396039604,15.928571428571429,0.25,10.25,-6.0,-53.5
NQ,4h,bull (close==high),2017-11-16 06:18:00,10993.5,11014.5,10993.0,11014.5,0.9767441860465116,22.660714285714285,41.75,33.0,29.0,30.0
NQ,4h,bull (close==high),2017-11-20 02:00:00,11001.75,11015.25,11000.5,11015.25,0.9152542372881356,17.660714285714285,11.25,5.5,6.0,7.25
NQ,4h,bull (close==high),2017-11-20 14:00:00,11020.75,11021.25,11013.0,11021.25,0.06060606060606061,17.696428571428573,3.25,1.25,16.25,63.25
NQ,4h,bull (close==high),2017-11-21 18:07:00,11084.0,11091.0,11082.5,11091.0,0.8235294117647058,16.303571428571427,-3.25,-10.5,-4.5,1.75
NQ,4h,bull (close==high),2017-11-23 02:00:00,11090.25,11100.5,11084.25,11100.5,0.6307692307692307,12.178571428571429,-7.25,-12.5,-9.5,-1.25
NQ,4h,bull (close==high),2017-11-23 18:33:00,11086.25,11091.0,11084.5,11091.0,0.7307692307692307,9.071428571428571,5.5,8.25,13.75,16.25
NQ,4h,bull (close==high),2017-11-27 22:05:00,11108.25,11108.75,11102.5,11108.75,0.08,12.214285714285714,10.75,7.0,-5.25,11.0
NQ,4h,bull (close==high),2017-12-10 18:00:00,11051.0,11058.5,11048.5,11058.5,0.75,23.178571428571427,1.5,-4.25,10.75,51.75
NQ,4h,bull (close==high),2018-02-28 06:00:00,11609.0,11645.5,11602.0,11645.5,0.8390804597701149,35.32142857142857,4.0,-78.5,-97.0,-97.0
NQ,4h,bull (close==high),2018-03-08 06:47:00,11639.75,11662.5,11639.75,11662.5,1.0,47.375,-22.0,4.25,50.25,126.25
NQ,4h,bull (close==high),2018-03-08 14:31:00,11639.25,11666.75,11639.25,11666.75,1.0,37.17857142857143,46.0,81.0,122.0,151.0
NQ,4h,bull (close==high),2018-03-09 07:18:00,11668.5,11712.75,11668.5,11712.75,1.0,39.32142857142857,35.0,76.0,125.0,130.0
NQ,4h,bull (close==high),2018-03-09 14:35:00,11762.75,11788.75,11762.75,11788.75,1.0,42.69642857142857,49.0,29.0,54.0,84.5
NQ,4h,bull (close==high),2018-03-11 23:33:00,11833.0,11837.75,11833.0,11837.75,1.0,43.642857142857146,-20.0,5.0,-4.25,-50.0
NQ,4h,bull (close==high),2018-03-12 10:24:00,11834.75,11842.75,11817.75,11842.75,0.32,39.910714285714285,-9.25,30.5,-55.0,-112.0
NQ,4h,bull (close==high),2018-03-13 08:31:00,11854.75,11873.25,11852.75,11873.25,0.9024390243902439,36.410714285714285,-85.5,-118.5,-142.5,-105.25
NQ,4h,bull (close==high),2018-03-14 00:39:00,11727.75,11730.75,11727.75,11730.75,1.0,41.660714285714285,30.5,37.25,-0.5,3.0
NQ,4h,bull (close==high),2018-03-14 22:15:00,11717.0,11733.75,11717.0,11733.75,1.0,44.0,-2.5,-15.0,7.5,19.25
NQ,4h,bull (close==high),2018-03-15 14:00:00,11707.75,11741.25,11707.75,11741.25,1.0,43.482142857142854,-0.5,11.75,-32.0,-59.75
NQ,4h,bull (close==high),2018-03-16 03:26:00,11733.75,11740.75,11730.25,11740.75,0.6666666666666666,42.482142857142854,12.25,-31.5,-25.0,-79.5
NQ,4h,bull (close==high),2018-03-16 07:04:00,11742.75,11753.0,11734.25,11753.0,0.5466666666666666,42.910714285714285,-43.75,-37.25,-71.5,-120.0
NQ,4h,bull (close==high),2018-03-19 14:03:00,11535.75,11587.25,11496.75,11587.25,0.569060773480663,42.25,-19.5,-17.5,-38.25,-33.0
NQ,4h,bull (close==high),2018-03-19 22:33:00,11562.0,11569.75,11560.75,11569.75,0.8611111111111112,41.232142857142854,-20.75,8.0,-15.5,20.0
NQ,4h,bull (close==high),2018-03-25 18:00:00,11201.75,11266.75,11192.25,11266.75,0.87248322147651,79.01785714285714,15.0,68.0,72.0,175.5
NQ,4h,bull (close==high),2018-03-26 02:16:00,11284.0,11334.75,11283.75,11334.75,0.9950980392156863,74.98214285714286,4.0,-10.0,107.5,137.5
NQ,4h,bull (close==high),2018-03-26 18:02:00,11452.25,11488.25,11443.75,11488.25,0.8089887640449438,78.55357142857143,-16.0,23.0,-16.0,-266.5
NQ,4h,bull (close==high),2018-03-27 18:14:00,11207.75,11251.25,11206.25,11251.25,0.9666666666666667,81.69642857142857,-73.5,-61.5,-56.5,-99.5
NQ,4h,bull (close==high),2018-03-28 23:45:00,11149.25,11165.25,11149.25,11165.25,1.0,78.01785714285714,30.5,-43.5,112.25,71.5
NQ,4h,bull (close==high),2018-03-29 02:17:00,11173.75,11195.75,11172.75,11195.75,0.9565217391304348,76.91071428571429,-74.0,81.75,42.5,33.0
NQ,4h,bull (close==high),2018-04-02 14:00:00,11018.25,11081.75,10996.5,11081.75,0.7448680351906158,71.08928571428571,17.0,-6.5,5.5,11.75
NQ,4h,bull (close==high),2018-04-02 18:01:00,11081.25,11098.75,11069.25,11098.75,0.5932203389830508,62.482142857142854,-23.5,-11.5,-21.0,39.0
NQ,4h,bull (close==high),2018-04-04 18:20:00,11241.75,11278.75,11241.75,11278.75,1.0,72.55357142857143,10.0,11.25,5.5,-13.5
NQ,4h,bull (close==high),2018-04-06 02:01:00,11188.25,11221.5,11188.25,11221.5,1.0,66.28571428571429,31.75,-86.75,-103.75,-43.75
NQ,4h,bull (close==high),2018-04-09 02:52:00,11176.25,11190.25,11162.75,11190.25,0.509090909090909,56.285714285714285,14.5,73.5,-28.0,72.75
NQ,4h,bull (close==high),2018-04-09 06:13:00,11176.75,11204.75,11148.75,11204.75,0.5,59.035714285714285,59.0,-42.5,13.0,57.5
NQ,4h,bull (close==high),2018-04-09 18:05:00,11153.25,11217.75,11143.25,11217.75,0.8657718120805369,67.51785714285714,45.25,44.5,1.25,70.25
NQ,4h,bull (close==high),2018-04-10 22:45:00,11260.75,11263.25,11259.75,11263.25,0.7142857142857143,56.517857142857146,-2.5,18.5,34.5,18.5
NQ,4h,bull (close==high),2018-04-11 06:13:00,11251.25,11281.75,11215.75,11281.75,0.4621212121212121,56.839285714285715,16.0,-25.5,0.0,-15.75
NQ,4h,bull (close==high),2018-04-12 06:19:00,11280.75,11338.25,11280.75,11338.25,1.0,43.214285714285715,-20.75,1.5,-23.5,-4.5
NQ,4h,bull (close==high),2018-04-12 23:28:00,11312.75,11323.75,11312.75,11323.75,1.0,36.125,10.0,19.0,11.25,8.5
NQ,4h,bull (close==high),2018-04-13 02:03:00,11324.75,11333.75,11317.75,11333.75,0.5625,34.375,9.0,1.25,-29.0,-9.25
NQ,4h,bull (close==high),2018-04-16 22:57:00,11383.75,11397.75,11383.75,11397.75,1.0,39.035714285714285,0.75,31.0,91.5,110.0
NQ,4h,bull (close==high),2018-04-19 18:16:00,11443.75,11447.75,11428.25,11447.75,0.20512820512820512,30.446428571428573,-8.0,-24.75,-55.5,-107.25
NQ,4h,bull (close==high),2018-04-23 22:04:00,11337.75,11341.75,11334.75,11341.75,0.5714285714285714,38.67857142857143,26.5,-13.75,-177.5,-166.0
NQ,4h,bull (close==high),2018-04-26 02:05:00,11235.75,11251.25,11226.75,11251.25,0.6326530612244898,57.0,21.25,71.5,153.5,161.0
NQ,4h,bull (close==high),2018-04-26 22:06:00,11397.75,11412.25,11397.75,11412.25,1.0,47.57142857142857,-9.5,-69.5,-97.5,-55.0
NQ,4h,bull (close==high),2018-04-29 22:37:00,11358.25,11364.0,11358.25,11364.0,1.0,39.82142857142857,7.75,-6.25,-71.25,-87.0
NQ,4h,bull (close==high),2018-04-30 02:14:00,11365.75,11371.75,11360.75,11371.75,0.5454545454545454,37.25,-14.0,-79.0,-108.5,-88.5
NQ,4h,bull (close==high),2018-04-30 22:59:00,11278.25,11283.25,11278.25,11283.25,1.0,36.107142857142854,-24.5,-5.25,12.0,83.5
NQ,4h,bull (close==high),2018-05-01 06:11:00,11263.25,11278.0,11240.75,11278.0,0.3959731543624161,38.160714285714285,17.25,97.75,88.75,110.25
NQ,4h,bull (close==high),2018-05-01 10:00:00,11273.25,11295.25,11250.75,11295.25,0.4943820224719101,39.982142857142854,80.5,71.5,73.25,63.75
NQ,4h,bull (close==high),2018-05-02 02:37:00,11375.25,11388.25,11374.0,11388.25,0.9122807017543859,36.660714285714285,-29.25,-45.0,-99.5,-90.75
NQ,4h,bull (close==high),2018-05-02 22:01:00,11293.75,11297.5,11293.75,11297.5,1.0,38.0,12.25,-6.25,11.75,4.75
NQ,4h,bull (close==high),2018-05-03 02:14:00,11297.25,11309.75,11297.25,11309.75,1.0,37.392857142857146,-18.5,-0.5,16.25,19.0
NQ,4h,bull (close==high),2018-05-03 22:23:00,11308.75,11328.75,11297.75,11328.75,0.6451612903225806,41.67857142857143,-15.25,-9.0,101.5,139.0
NQ,4h,bull (close==high),2018-05-04 10:00:00,11313.25,11430.25,11312.75,11430.25,0.9957446808510638,50.57142857142857,11.5,37.5,52.5,69.5
NQ,4h,bull (close==high),2018-05-06 18:04:00,11452.75,11467.75,11448.75,11467.75,0.7894736842105263,45.767857142857146,15.0,11.5,32.0,21.0
NQ,4h,bull (close==high),2018-05-08 00:00:00,11490.75,11496.75,11490.75,11496.75,1.0,34.232142857142854,-23.75,-46.5,-26.5,-16.5
NQ,4h,bull (close==high),2018-05-08 14:02:00,11467.25,11486.5,11432.25,11486.5,0.3548387096774194,37.035714285714285,-6.25,-0.75,21.25,68.25
NQ,4h,bull (close==high),2018-05-09 00:16:00,11483.75,11485.75,11483.75,11485.75,1.0,27.660714285714285,22.0,6.5,69.0,83.0
NQ,4h,bull (close==high),2018-05-09 19:20:00,11557.75,11568.75,11553.75,11568.75,0.7333333333333333,29.785714285714285,10.0,-4.5,21.0,45.0
NQ,4h,bull (close==high),2018-05-11 14:03:00,11603.75,11625.25,11592.25,11625.25,0.6515151515151515,28.410714285714285,22.5,27.5,25.0,14.5
NQ,4h,bull (close==high),2018-05-14 02:12:00,11647.5,11650.25,11635.75,11650.25,0.1896551724137931,24.0,6.5,-10.5,-17.5,-32.5
NQ,4h,bull (close==high),2018-05-15 02:07:00,11612.75,11623.75,11609.75,11623.75,0.7857142857142857,22.732142857142858,-97.0,-106.0,-70.75,-67.0
NQ,4h,bull (close==high),2018-05-16 06:07:00,11554.25,11586.0,11551.25,11586.0,0.9136690647482014,30.125,20.75,14.5,10.25,-9.75
NQ,4h,bull (close==high),2018-05-21 14:00:00,11575.25,11579.75,11546.25,11579.75,0.13432835820895522,37.035714285714285,-5.5,2.25,23.0,3.5
NQ,4h,bull (close==high),2018-05-21 22:29:00,11574.75,11582.0,11574.75,11582.0,1.0,30.071428571428573,20.75,17.25,1.25,-41.0
NQ,4h,bull (close==high),2018-05-22 02:09:00,11578.25,11602.75,11578.25,11602.75,1.0,30.035714285714285,-3.5,-19.5,-30.75,-61.25
NQ,4h,bull (close==high),2018-05-27 22:12:00,11659.25,11664.25,11657.25,11664.25,0.7142857142857143,31.410714285714285,-19.75,-20.25,-9.5,-36.5
NQ,4h,bull (close==high),2018-05-29 06:02:00,11595.0,11625.75,11568.75,11625.75,0.5394736842105263,26.714285714285715,-39.0,-16.75,-21.0,1.0
NQ,4h,bull (close==high),2018-05-29 14:00:00,11580.75,11609.0,11556.25,11609.0,0.5355450236966824,34.107142857142854,-4.25,-1.25,17.75,33.5
NQ,4h,bull (close==high),2018-05-29 22:02:00,11595.25,11607.75,11582.0,11607.75,0.4854368932038835,31.892857142857142,19.0,2.0,34.75,31.5
NQ,4h,bull (close==high),2018-06-03 18:00:00,11744.0,11766.25,11734.75,11766.25,0.7063492063492064,27.196428571428573,3.75,10.5,19.25,44.5
NQ,4h,bull (close==high),2018-06-04 22:43:00,11804.0,11809.0,11804.0,11809.0,1.0,24.357142857142858,27.75,25.75,17.0,41.75
NQ,4h,bull (close==high),2018-06-05 02:01:00,11808.0,11836.75,11799.5,11836.75,0.7718120805369127,26.053571428571427,-2.0,-10.75,11.0,22.0
NQ,4h,bull (close==high),2018-06-05 06:06:00,11832.75,11834.75,11815.75,11834.75,0.10526315789473684,26.910714285714285,-8.75,13.0,16.0,20.5
NQ,4h,bull (close==high),2018-08-31 14:00:00,12289.75,12311.75,12271.0,12311.75,0.5398773006134969,31.107142857142858,1.25,-8.25,-3.0,7.25
NQ,4h,bull (close==high),2018-10-16 06:00:00,11662.5,11736.25,11657.0,11736.25,0.9305993690851735,71.73214285714286,67.5,150.0,147.5,139.75
NQ,4h,bull (close==high),2019-03-07 02:00:00,11614.25,11615.25,11601.25,11615.25,0.07142857142857142,25.357142857142858,-45.0,-47.0,-68.0,-102.5
NQ,4h,bull (close==high),2019-04-04 22:00:00,12064.25,12067.5,12055.0,12067.5,0.26,31.464285714285715,1.25,17.75,26.0,25.25
NQ,4h,bull (close==high),2019-04-05 14:00:00,12093.5,12104.0,12083.75,12104.0,0.5185185185185185,30.160714285714285,-11.25,-23.75,-22.75,-1.0
NQ,4h,bull (close==high),2019-04-11 14:00:00,12102.0,12111.25,12092.75,12111.25,0.5,24.714285714285715,-0.75,1.5,25.5,16.75
NQ,4h,bull (close==high),2019-04-12 14:00:00,12128.25,12145.25,12126.25,12145.25,0.8947368421052632,25.964285714285715,-5.25,-9.5,-2.0,-18.0
NQ,4h,bull (close==high),2019-04-22 06:00:00,12179.5,12188.5,12161.0,12188.5,0.32727272727272727,27.428571428571427,27.0,42.25,38.25,31.25
NQ,4h,bull (close==high),2019-05-03 14:00:00,12347.75,12363.75,12331.5,12363.75,0.49612403100775193,45.767857142857146,-179.0,-158.75,-182.5,-101.0
NQ,4h,bull (close==high),2019-07-04 02:00:00,12351.75,12358.5,12346.75,12358.5,0.574468085106383,28.357142857142858,5.25,8.75,2.75,-25.25
NQ,4h,bull (close==high),2019-08-22 22:00:00,12209.0,12222.75,12203.75,12222.75,0.7236842105263158,44.125,-9.0,-102.5,-247.75,-322.25
NQ,4h,bull (close==high),2019-09-27 14:00:00,12142.25,12159.75,12083.5,12159.75,0.22950819672131148,59.214285714285715,20.25,18.0,25.75,57.5
NQ,4h,bull (close==high),2019-10-16 14:00:00,12359.25,12396.25,12358.0,12396.25,0.9673202614379085,32.214285714285715,-6.25,-20.75,32.0,0.5
NQ,4h,bull (close==high),2019-11-22 14:00:00,12710.25,12725.5,12702.25,12725.5,0.6559139784946236,40.892857142857146,27.25,28.0,27.5,82.25
